"N. parte","Envios","Bult","F. Albaran","Orig.","Dest.","Propi.","Serv.","Abonado","Tipo","Estado","Gestor","Resolución","Fecha parte","F.Resolución","Tiempo","Acción"
"PP-21-019682","082026121260 Extraviado(Criterio temporal)","1","04-01-21","08202 - PAREDES","00902 - NAVALMORAL MATA","08202 - PAREDES","U14E","HORAS AMBULANTES LDA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132250"
"PP-21-019683","01000A008035 Pendiente: RecogidaFinalizada, ,","1","20-01-21","01000 - PUERTO REAL","02602 - TORREJON DE ARDOZ","02602 - TORREJON DE ARDOZ","RETO","General Electric Healthcare España SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132251"
"PP-21-019684","01003A006447 Entregado","1","18-01-21","01003 - JEREZ DE LA FRONTERA","02627 - MADRID 28006","01003 - JEREZ DE LA FRONTERA","U19","","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132252"
"PP-21-019690","024004896068 Entregado","2","22-01-21","02400 - AGONCILLO (WURTH)","02659 - VALDEMORO","02400 - AGONCILLO (WURTH)","U19E","WURTH ESPAÑA S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132258"
"PP-21-019691","026456756499 Pendiente: RecogidaFinalizada, ,","1","15-01-21","02645 - ALCORCON","02602 - TORREJON DE ARDOZ","02602 - TORREJON DE ARDOZ","ECOM","THE SERVICE GROUP PROCEDO","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","0 / 1","27-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/132259"
"PP-21-019693","03821R003522 Pendiente: TransitoInternoEntrega, ,","1","25-01-21","03821 - SEVILLA 41007","02665 - NAVALCARNERO","03821 - SEVILLA 41007","U14","1001 SHISHAS, S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132261"
"PP-21-019694","026381399355 Pendiente: RecogidaFinalizada, ,","1","18-01-21","02638 - MADRID 28029","02612 - MADRID 28034","02602 - TORREJON DE ARDOZ","U14E","THE SERVICE GROUP PROCEDO","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","0 / 1","27-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/132262"
"PP-21-019695","038050710784 Entregado","1","08-01-21","03805 - MORON FRONTERA","02661 - RIVAS VACIAMADRID","03805 - MORON FRONTERA","ECOM","SALAS TEXTIL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132263"
"PP-21-019697","024004899742 Entregado","1","22-01-21","02400 - AGONCILLO (WURTH)","02665 - NAVALCARNERO","02400 - AGONCILLO (WURTH)","U19E","WURTH ESPAÑA S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132265"
"PP-21-019699","026381399380 Extraviado(Criterio temporal)","1","18-01-21","02638 - MADRID 28029","02612 - MADRID 28034","02602 - TORREJON DE ARDOZ","U14E","THE SERVICE GROUP PROCEDO","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132267"
"PP-21-019701","04800A001746 Solo estado 17. Sin traza TTM.","1","05-01-21","04800 - PALMA MALLORCA 07014","Internacional Madrid","04800 - PALMA MALLORCA 07014","DOC","","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132269"
"PP-21-019702","026381399395 Extraviado(Criterio temporal)","1","18-01-21","02638 - MADRID 28029","02612 - MADRID 28034","02602 - TORREJON DE ARDOZ","U14E","THE SERVICE GROUP PROCEDO","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132270"
"PP-21-019703","024004899935 Pendiente: EntregaPendiente, ,","4","22-01-21","02400 - AGONCILLO (WURTH)","02676 - COSLADA","02400 - AGONCILLO (WURTH)","U19E","WURTH ESPAÑA S.A.","Pérdida","Respuesta info recibida","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132271"
"PP-21-019704","026381399413 Extraviado(Criterio temporal)","1","18-01-21","02638 - MADRID 28029","02612 - MADRID 28034","02602 - TORREJON DE ARDOZ","U14E","THE SERVICE GROUP PROCEDO","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132272"
"PP-21-019706","026381399489 Extraviado(Criterio temporal)","1","18-01-21","02638 - MADRID 28029","02612 - MADRID 28034","02602 - TORREJON DE ARDOZ","U14E","THE SERVICE GROUP PROCEDO","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132274"
"PP-21-019710","024004896690 Entregado","3","22-01-21","02400 - AGONCILLO (WURTH)","02612 - MADRID 28034","02400 - AGONCILLO (WURTH)","U19E","WURTH ESPAÑA S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132278"
"PP-21-019713","026562222515 Entregado","1","25-01-21","02656 - MADRID 28035","02648 - PINTO","02656 - MADRID 28035","U19E","RESUME NEXT S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132281"
"PP-21-019714","024004901381 Entregado","2","22-01-21","02400 - AGONCILLO (WURTH)","02660 - LEGANES","02400 - AGONCILLO (WURTH)","U19E","WURTH ESPAÑA S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132282"
"PP-21-019716","02656A005519 Entregado","2","25-01-21","02656 - MADRID 28035","02659 - VALDEMORO","02656 - MADRID 28035","U19","FEDERACION DE GOLF DE MADRID","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132284"
"PP-21-019717","024004900133 Entregado","1","22-01-21","02400 - AGONCILLO (WURTH)","02659 - VALDEMORO","02400 - AGONCILLO (WURTH)","U19E","WURTH ESPAÑA S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132285"
"PP-21-019718","02628A008787 Manipulación: Pendiente tipificación gestor","1","25-01-21","02628 - MADRID 28028","02607 - MAJADAHONDA","02656 - MADRID 28035","ECOM","8BELTS LOS 88 PELDAÑOS EXITO","Manipulación","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132286"
"PP-21-019723","02900A006747 Entregado","1","19-01-21","02900 - OURENSE","02647 - MADRID 28042","02602 - TORREJON DE ARDOZ","ECOM","THE SERVICE GROUP PROCEDO","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132291"
"PP-21-019725","024004896527 Entregado","1","22-01-21","02400 - AGONCILLO (WURTH)","02659 - VALDEMORO","02400 - AGONCILLO (WURTH)","U19E","WURTH ESPAÑA S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132293"
"PP-21-019731","032012839447 Entregado","1","20-01-21","03201 - TUDELA","02647 - MADRID 28042","03201 - TUDELA","U19E","CVM DIAGNOSTICO VETERINARIO SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132299"
"PP-21-019732","027201148732 Entregado","1","21-01-21","02720 - MALAGA 29007","02647 - MADRID 28042","02000 - HUESCA","ECOM","RECAFACIL S.L","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132300"
"PP-21-019737","01704A006682 Entregado","1","20-01-21","01704 - BAZA","02641 - MADRID 28050","01704 - BAZA","U19","MECACHAPA DEL ALTIPLANO, S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132305"
"PP-21-019738","02722A012758 Entregado","1","19-01-21","02722 - MALAGA 29005","02647 - MADRID 28042","02722 - MALAGA 29005","U19E","SANIPOINT, S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132306"
"PP-21-019739","01300A020643 Entregado","1","18-01-21","01300 - CORDOBA 14014","02647 - MADRID 28042","01300 - CORDOBA 14014","U19","LUISA MARIA HERRERA CARDENAS","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132307"
"PP-21-019740","017062416377 Extraviado(Criterio temporal)","1","14-01-21","01706 - GRANADA 18004","02603 - ALCOBENDAS","02603 - ALCOBENDAS","UBAG19","LIBERALIA ASSISTANCE SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132308"
"PP-21-019741","03901A002201 Entregado","1","08-01-21","03901 - EL BURGO DE OSMA","02648 - PINTO","03901 - EL BURGO DE OSMA","U19","BODEGAS DOMINIO DE ATAUTA S.L","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132309"
"PP-21-019742","044051740950 Entregado","1","21-01-21","04405 - VALLADOLID 47009","02647 - MADRID 28042","04405 - VALLADOLID 47009","U19E","EL CORTE INGLES","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132310"
"PP-21-019743","017110943045 Entregado","1","20-01-21","01711 - ALBOLOTE","02659 - VALDEMORO","01711 - ALBOLOTE","ECOM","HARRISON SPORT NUTRITION S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132311"
"PP-21-019744","017110944345 Entregado","1","21-01-21","01711 - ALBOLOTE","02661 - RIVAS VACIAMADRID","01711 - ALBOLOTE","ECOM","HARRISON SPORT NUTRITION S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132312"
"PP-21-019746","017110941122 Entregado","1","18-01-21","01711 - ALBOLOTE","02620 - MADRID 28015","01711 - ALBOLOTE","ECOM","HARRISON SPORT NUTRITION S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132314"
"PP-21-019748","027082061552 Entregado","1","19-01-21","02708 - COIN","02640 - SAN AGUSTIN GUADALIX","02708 - COIN","U19E","ANDRES JESUS BONILLA RUEDA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132316"
"PP-21-019750","013092145113 Entregado","1","21-01-21","01309 - PEÑARROYA-PUEBLONUEV","02647 - MADRID 28042","01309 - PEÑARROYA-PUEBLONUEV","ECOM","ILUNION IBERICOS DE AZUAGA ,S.A","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132318"
"PP-21-019751","027006209472 Pendiente: TransitoInternoEntrega, ,","1","22-01-21","02700 - MALAGA 29006","02602 - TORREJON DE ARDOZ","02700 - MALAGA 29006","ECOM","KRONOTECH SOLUTIONS, SL","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132319"
"PP-21-019752","040012508224 Entregado","1","22-01-21","04001 - REUS 43204","01800 - GUADALAJARA","04001 - REUS 43204","UBAG19","98 FAROBA SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132320"
"PP-21-019754","013092144970 Entregado","1","20-01-21","01309 - PEÑARROYA-PUEBLONUEV","02630 - MADRID 28030","01309 - PEÑARROYA-PUEBLONUEV","ECOM","ILUNION IBERICOS DE AZUAGA ,S.A","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132322"
"PP-21-019759","043211350604 Extraviado(Criterio temporal)","1","08-01-21","04321 - VALENCIA 46005","02622 - MADRID 28003","04321 - VALENCIA 46005","ECOM","ZARA HOME ESPAÑA,S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132327"
"PP-21-019761","043211354196 Entregado","1","09-01-21","04321 - VALENCIA 46005","02656 - MADRID 28035","04321 - VALENCIA 46005","ECOM","ZARA HOME ESPAÑA,S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132329"
"PP-21-019762","043211352163 Extraviado(Criterio temporal)","1","09-01-21","04321 - VALENCIA 46005","02607 - MAJADAHONDA","04321 - VALENCIA 46005","ECOM","STRADIVARIUS","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132330"
"PP-21-019763","043211351970 Extraviado(Criterio temporal)","1","09-01-21","04321 - VALENCIA 46005","02661 - RIVAS VACIAMADRID","04321 - VALENCIA 46005","ECOM","ZARA HOME ESPAÑA,S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132331"
"PP-21-019764","043211351926 Extraviado(Criterio temporal)","1","09-01-21","04321 - VALENCIA 46005","02661 - RIVAS VACIAMADRID","04321 - VALENCIA 46005","ECOM","ZARA HOME ESPAÑA,S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132332"
"PP-21-019765","043211351821 Entregado","1","09-01-21","04321 - VALENCIA 46005","02620 - MADRID 28015","04321 - VALENCIA 46005","ECOM","ZARA HOME ESPAÑA,S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132333"
"PP-21-019766","043211351588 Entregado","1","09-01-21","04321 - VALENCIA 46005","02673 - ALCALA HENARES 28802","04321 - VALENCIA 46005","ECOM","ZARA HOME ESPAÑA,S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132334"
"PP-21-019767","043211351468 Entregado","1","09-01-21","04321 - VALENCIA 46005","02620 - MADRID 28015","04321 - VALENCIA 46005","ECOM","ZARA HOME ESPAÑA,S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132335"
"PP-21-019768","026202746981 Entregado","1","25-01-21","02620 - MADRID 28015","02661 - RIVAS VACIAMADRID","02602 - TORREJON DE ARDOZ","ECOM","THE SERVICE GROUP PROCEDO","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132336"
"PP-21-019769","043211351466 Pendiente: EntregaPendiente, OE0904, Entrega concertada en f","1","09-01-21","04321 - VALENCIA 46005","02610 - MADRID 28031","04321 - VALENCIA 46005","ECOM","ZARA HOME ESPAÑA,S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","0 / 1","27-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/132337"
"PP-21-019770","017110939504 Entregado","1","18-01-21","01711 - ALBOLOTE","02661 - RIVAS VACIAMADRID","01711 - ALBOLOTE","ECOM","HARRISON SPORT NUTRITION S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132338"
"PP-21-019771","043211349826 Extraviado(Criterio temporal)","1","11-01-21","04321 - VALENCIA 46005","02648 - PINTO","04321 - VALENCIA 46005","ECOM","STRADIVARIUS","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132339"
"PP-21-019772","043211355998 Entregado","1","12-01-21","04321 - VALENCIA 46005","02608 - TRES CANTOS","04321 - VALENCIA 46005","ECOM","ZARA HOME ESPAÑA,S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132340"
"PP-21-019773","043211355988 Entregado","1","12-01-21","04321 - VALENCIA 46005","02651 - LAS ROZAS","04321 - VALENCIA 46005","ECOM","ZARA HOME ESPAÑA,S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132341"
"PP-21-019775","043211355815 Entregado","1","12-01-21","04321 - VALENCIA 46005","04204 - ILLESCAS","04321 - VALENCIA 46005","ECOM","PULL & BEAR ESPAÑA, S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132343"
"PP-21-019776","043211355795 Entregado","1","12-01-21","04321 - VALENCIA 46005","02620 - MADRID 28015","04321 - VALENCIA 46005","ECOM","PULL & BEAR ESPAÑA, S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132344"
"PP-21-019777","043211355133 Entregado","1","12-01-21","04321 - VALENCIA 46005","02661 - RIVAS VACIAMADRID","04321 - VALENCIA 46005","ECOM","PULL & BEAR ESPAÑA, S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132345"
"PP-21-019778","082032990480 Entregado","1","13-01-21","08203 - VILA NOVA DE GAIA","02615 - MADRID 28039","08203 - VILA NOVA DE GAIA","ECOM","Barata & Ramilo, SA.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132346"
"PP-21-019779","043211355064 Entregado","1","12-01-21","04321 - VALENCIA 46005","02661 - RIVAS VACIAMADRID","04321 - VALENCIA 46005","ECOM","PULL & BEAR ESPAÑA, S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132347"
"PP-21-019780","043211353684 Reexpedido","1","12-01-21","04321 - VALENCIA 46005","02612 - MADRID 28034","04321 - VALENCIA 46005","ECOM","PULL & BEAR ESPAÑA, S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","02-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132348"
"PP-21-019781","043211356035 Entregado","1","13-01-21","04321 - VALENCIA 46005","02647 - MADRID 28042","04321 - VALENCIA 46005","ECOM","ZARA HOME ESPAÑA,S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132349"
"PP-21-019785","043211357306 Reexpedido","1","15-01-21","04321 - VALENCIA 46005","02612 - MADRID 28034","04321 - VALENCIA 46005","ECOM","ZARA HOME ESPAÑA,S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","02-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132353"
"PP-21-019787","043211355224 Reexpedido","1","15-01-21","04321 - VALENCIA 46005","02612 - MADRID 28034","04321 - VALENCIA 46005","ECOM","PULL & BEAR ESPAÑA, S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","02-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132355"
"PP-21-019788","043211356400 Entregado","1","16-01-21","04321 - VALENCIA 46005","02640 - SAN AGUSTIN GUADALIX","04321 - VALENCIA 46005","ECOM","PULL & BEAR ESPAÑA, S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132356"
"PP-21-019789","043211358705 Entregado","1","18-01-21","04321 - VALENCIA 46005","00900 - CACERES","04321 - VALENCIA 46005","ECOM","PULL & BEAR ESPAÑA, S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132357"
"PP-21-019792","043211358188 Entregado","1","18-01-21","04321 - VALENCIA 46005","04204 - ILLESCAS","04321 - VALENCIA 46005","ECOM","PULL & BEAR ESPAÑA, S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132360"
"PP-21-019796","043211357876 Entregado","1","18-01-21","04321 - VALENCIA 46005","02673 - ALCALA HENARES 28802","04321 - VALENCIA 46005","ECOM","PULL & BEAR ESPAÑA, S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132364"
"PP-21-019798","043211357491 Entregado","1","18-01-21","04321 - VALENCIA 46005","02630 - MADRID 28030","04321 - VALENCIA 46005","ECOM","STRADIVARIUS","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132366"
"PP-21-019799","043211357387 Entregado","1","18-01-21","04321 - VALENCIA 46005","02661 - RIVAS VACIAMADRID","04321 - VALENCIA 46005","ECOM","PULL & BEAR ESPAÑA, S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132367"
"PP-21-019800","043211357332 Entregado","1","18-01-21","04321 - VALENCIA 46005","02659 - VALDEMORO","04321 - VALENCIA 46005","ECOM","PULL & BEAR ESPAÑA, S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132368"
"PP-21-019801","043211359477 Entregado","1","19-01-21","04321 - VALENCIA 46005","02605 - MOSTOLES 28936","04321 - VALENCIA 46005","U19E","APRENDIENDO MATEMATICAS S.L","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132369"
"PP-21-019802","043211359391 Entregado","1","19-01-21","04321 - VALENCIA 46005","02620 - MADRID 28015","04321 - VALENCIA 46005","ECOM","PULL & BEAR ESPAÑA, S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132370"
"PP-21-019803","043211359389 Entregado","1","19-01-21","04321 - VALENCIA 46005","02612 - MADRID 28034","04321 - VALENCIA 46005","ECOM","PULL & BEAR ESPAÑA, S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132371"
"PP-21-019804","043211359343 Entregado","1","19-01-21","04321 - VALENCIA 46005","02643 - TORRELODONES","04321 - VALENCIA 46005","ECOM","PULL & BEAR ESPAÑA, S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132372"
"PP-21-019805","043211359156 Entregado","1","19-01-21","04321 - VALENCIA 46005","02661 - RIVAS VACIAMADRID","04321 - VALENCIA 46005","ECOM","UTERQUE ESPAÑA, S. A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132373"
"PP-21-019808","043211358727 Entregado","1","19-01-21","04321 - VALENCIA 46005","02608 - TRES CANTOS","04321 - VALENCIA 46005","ECOM","PULL & BEAR ESPAÑA, S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132376"
"PP-21-019809","043211358619 Entregado","1","19-01-21","04321 - VALENCIA 46005","02630 - MADRID 28030","04321 - VALENCIA 46005","ECOM","PULL & BEAR ESPAÑA, S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","27-01-21","03-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/132377"
