"N. parte","Envios","Bult","F. Albaran","Orig.","Dest.","Propi.","Serv.","Abonado","Tipo","Estado","Gestor","Resolución","Fecha parte","F.Resolución","Tiempo","Acción"
"PP-21-008636","03813A003655 Entregado","1","13-01-21","03813 - CORIA DEL RIO","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U19","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","22-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121204"
"PP-21-008637","03830A003957 Entregado","1","13-01-21","03830 - SEVILLA 41015","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U19","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","22-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121205"
"PP-21-008638","02714A005652 Entregado","1","13-01-21","02714 - ARROYO DE LA MIEL","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U19","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","28-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121206"
"PP-21-008639","03502A006579 Entregado","1","13-01-21","03502 - IRUN","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","UBAG19","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","22-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121207"
"PP-21-008640","01101A012872 Entregado","1","13-01-21","01101 - VINAROS","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U19","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","28-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121208"
"PP-21-008641","03831A003075 Entregado","1","13-01-21","03831 - SEVILLA","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U19","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","22-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121209"
"PP-21-008642","04810A011523 Entregado","1","13-01-21","04810 - PALMA MALLORCA 07010","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U12","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","22-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121210"
"PP-21-008643","02802A005179 Entregado","1","13-01-21","02802 - LORCA","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U19","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","28-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121211"
"PP-21-008644","00309A002812 Entregado","1","13-01-21","00309 - HUERCAL DE ALMERIA","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U19","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","28-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121212"
"PP-21-008645","04303A007368 Entregado","1","13-01-21","04303 - SAGUNT","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U19","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","28-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121213"
"PP-21-008646","01403A005571 Entregado","1","13-01-21","01403 - RIVEIRA (STA.EUGENIA)","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","UBAG14","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","28-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121214"
"PP-21-008647","01105A005130 Entregado","1","13-01-21","01105 - VILA-REAL (VILLAREAL)","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U19","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","22-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121215"
"PP-21-008648","03206A001702 Entregado","1","13-01-21","03206 - TAFALLA","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U19","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","28-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121216"
"PP-21-008649","00307A001876 Entregado","1","13-01-21","00307 - ADRA (BERJA)","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U19","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","28-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121217"
"PP-21-008650","00301A005983 Entregado","1","13-01-21","00301 - SANTA MARIA DEL AGUILA","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U19","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","22-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121218"
"PP-21-008651","04700A017027 Entregado","1","13-01-21","04700 - ZARAGOZA 50012","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U19","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","28-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121219"
"PP-21-008652","01906A002982 Entregado","1","13-01-21","01906 - VALVERDE DEL CAMINO","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U19","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","22-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121220"
"PP-21-008653","03100A005148 Entregado","1","12-01-21","03100 - PALENCIA 34004","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","UBAG14","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","27-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121221"
"PP-21-008654","02711A003243 Entregado","1","12-01-21","02711 - ESTEPONA","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U19","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","27-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121222"
"PP-21-008655","03807A002328 Entregado","1","12-01-21","03807 - LORA DEL RIO","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","UBAG14","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","27-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121223"
"PP-21-008656","02711A003263 Entregado","1","12-01-21","02711 - ESTEPONA","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","UBAG14","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","27-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121224"
"PP-21-008657","00309A002757 Entregado","1","12-01-21","00309 - HUERCAL DE ALMERIA","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U19","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","27-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121225"
"PP-21-008658","03206A001678 Entregado","1","12-01-21","03206 - TAFALLA","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U19","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","27-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121226"
"PP-21-008659","02904A001627 Entregado","1","12-01-21","02904 - CARBALLIÑO","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U14","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","22-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121227"
"PP-21-008660","01401A004450 Entregado","1","12-01-21","01401 - EL FERROL","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U19","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","27-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121228"
"PP-21-008661","02102A005923 Entregado","1","12-01-21","02102 - UBEDA","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U19","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","27-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121229"
"PP-21-008662","00502A005270 Entregado","1","11-01-21","00502 - DON BENITO","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","UBAG14","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","27-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121230"
"PP-21-008663","00308A005403 Entregado","1","11-01-21","00308 - EL PARADOR, ROQUETAS","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U19","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","22-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121231"
"PP-21-008664","01905A002590 Entregado","1","11-01-21","01905 - ARACENA","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","UBAG14","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","27-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121232"
"PP-21-008665","00673A006469 Entregado","1","11-01-21","00673 - HOSPITALET 08904","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","UBAG14","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","27-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121233"
"PP-21-008666","01301A003982 Entregado","1","11-01-21","01301 - LUCENA","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","UBAG19","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","27-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121234"
"PP-21-008667","00640A016281 Extraviado(Criterio temporal)","1","11-01-21","00640 - BARCELONA 08012","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","RETO","BODEGAS H. MARQUES DE RISCAL, S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","27-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121235"
"PP-21-008668","01300A019032 Entregado","1","11-01-21","01300 - CORDOBA 14014","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","UBAG19","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","27-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121236"
"PP-21-008669","02802A004968 Entregado","1","11-01-21","02802 - LORCA","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U19","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","22-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121237"
"PP-21-008670","02806A003202 Entregado","1","11-01-21","02806 - CIEZA","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U19","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","27-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121238"
"PP-21-008671","02904A001613 Entregado","1","11-01-21","02904 - CARBALLIÑO","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U14","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","27-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121239"
"PP-21-008672","02665A008969 Entregado","1","08-01-21","02665 - NAVALCARNERO","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U19E","JOSE ANTONIO BLAZQUEZ HIGUERA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","27-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121240"
"PP-21-008673","02711A003014 Entregado","1","08-01-21","02711 - ESTEPONA","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U19","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","27-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121241"
"PP-21-008674","02711A003021 Entregado","1","08-01-21","02711 - ESTEPONA","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","UBAG14","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","27-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121242"
"PP-21-008675","03002A003900 Entregado","1","08-01-21","03002 - AVILES","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U19","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","27-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121243"
"PP-21-008676","02003A002157 Entregado","1","08-01-21","02003 - JACA","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","UBAG19","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","27-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121244"
"PP-21-008677","01905A002564 Entregado","1","08-01-21","01905 - ARACENA","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U19","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","27-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121245"
"PP-21-008678","03302A009894 Entregado","1","08-01-21","03302 - VILLAGARCIA AROUSA","02663 - MOSTOLES 28933","02663 - MOSTOLES 28933","U19","LABORATORIO DOCTOR BARBA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","27-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121246"
"PP-21-008679","026604303327 Entregado","1","13-01-21","02660 - LEGANES","02622 - MADRID 28003","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","28-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121247"
"PP-21-008680","026604303342 Entregado","1","13-01-21","02660 - LEGANES","02636 - FUENLABRADA","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","22-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121248"
"PP-21-008681","026604303348 Entregado","1","13-01-21","02660 - LEGANES","02614 - MADRID 28043","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","28-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121249"
"PP-21-008682","026604303364 Entregado","1","13-01-21","02660 - LEGANES","02670 - MADRID 28037","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","22-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121250"
"PP-21-008683","026604303366 Entregado","1","13-01-21","02660 - LEGANES","02603 - ALCOBENDAS","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","22-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121251"
"PP-21-008684","026604303371 Entregado","1","13-01-21","02660 - LEGANES","02630 - MADRID 28030","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","22-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121252"
"PP-21-008685","026604303377 Entregado","1","13-01-21","02660 - LEGANES","01800 - GUADALAJARA","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","28-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121253"
"PP-21-008686","026604303383 Entregado","1","13-01-21","02660 - LEGANES","02633 - MADRID 28027","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","22-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121254"
"PP-21-008687","026604303385 Entregado","1","13-01-21","02660 - LEGANES","02650 - SAN SEBASTIAN DE LOS REYES","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","28-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121255"
"PP-21-008688","026604303406 Reexpedido","1","13-01-21","02660 - LEGANES","02612 - MADRID 28034","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","28-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121256"
"PP-21-008689","026604303412 Entregado","1","13-01-21","02660 - LEGANES","02638 - MADRID 28029","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","22-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121257"
"PP-21-008690","026604303443 Entregado","1","13-01-21","02660 - LEGANES","02615 - MADRID 28039","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","28-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121258"
"PP-21-008691","026604303453 Entregado","1","13-01-21","02660 - LEGANES","02672 - MADRID","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","28-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121259"
"PP-21-008692","026604303464 Entregado","1","13-01-21","02660 - LEGANES","02650 - SAN SEBASTIAN DE LOS REYES","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","28-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121260"
"PP-21-008693","026604303466 Entregado","1","13-01-21","02660 - LEGANES","02636 - FUENLABRADA","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","22-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121261"
"PP-21-008694","026604303472 Entregado","1","13-01-21","02660 - LEGANES","02636 - FUENLABRADA","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","22-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121262"
"PP-21-008695","026604303477 Entregado","1","13-01-21","02660 - LEGANES","02676 - COSLADA","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","28-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121263"
"PP-21-008696","026604303495 Entregado","1","13-01-21","02660 - LEGANES","02672 - MADRID","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","28-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121264"
"PP-21-008697","026604303520 Entregado","1","13-01-21","02660 - LEGANES","02648 - PINTO","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","22-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121265"
"PP-21-008698","026604303527 Entregado","1","13-01-21","02660 - LEGANES","02656 - MADRID 28035","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","22-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121266"
"PP-21-008699","026604303547 Entregado","1","13-01-21","02660 - LEGANES","02672 - MADRID","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","28-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121267"
"PP-21-008701","026604303551 Entregado","1","13-01-21","02660 - LEGANES","02670 - MADRID 28037","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","28-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121269"
"PP-21-008702","026604303602 Entregado","1","13-01-21","02660 - LEGANES","02657 - MADRID 28022","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","28-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121270"
"PP-21-008703","026604303604 Entregado","1","13-01-21","02660 - LEGANES","02605 - MOSTOLES 28936","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","22-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121271"
"PP-21-008704","026604303615 Entregado","1","13-01-21","02660 - LEGANES","02603 - ALCOBENDAS","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","28-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121272"
"PP-21-008705","026604303621 Entregado","1","13-01-21","02660 - LEGANES","02648 - PINTO","02660 - LEGANES","ECOM","MEDIA MARKT LEGANES VIDEO S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","22-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121273"
"PP-21-008706","026604303622 Pendiente: EntregaPendiente, ,","1","13-01-21","02660 - LEGANES","02636 - FUENLABRADA","02660 - LEGANES","ECOM","MEDIA MARKT LEGANES VIDEO S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","22-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121274"
"PP-21-008709","026604303625 Entregado","1","13-01-21","02660 - LEGANES","02636 - FUENLABRADA","02660 - LEGANES","ECOM","MEDIA MARKT LEGANES VIDEO S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","28-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121277"
"PP-21-008712","026604303633 Entregado","1","13-01-21","02660 - LEGANES","02636 - FUENLABRADA","02660 - LEGANES","ECOM","MEDIA MARKT LEGANES VIDEO S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","28-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121280"
"PP-21-008713","026604303634 Entregado","1","13-01-21","02660 - LEGANES","02605 - MOSTOLES 28936","02660 - LEGANES","ECOM","MEDIA MARKT LEGANES VIDEO S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","22-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121281"
"PP-21-008714","026604303639 Devuelto a remitente","1","13-01-21","02660 - LEGANES","02608 - TRES CANTOS","02660 - LEGANES","ECOM","MEDIA MARKT LEGANES VIDEO S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","22-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121282"
"PP-21-008715","026604303638 Entregado","1","13-01-21","02660 - LEGANES","02665 - NAVALCARNERO","02660 - LEGANES","ECOM","MEDIA MARKT LEGANES VIDEO S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","28-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121283"
"PP-21-008716","026604303636 Entregado","1","13-01-21","02660 - LEGANES","02607 - MAJADAHONDA","02660 - LEGANES","ECOM","MEDIA MARKT LEGANES VIDEO S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","28-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121284"
"PP-21-008717","026604303635 Entregado","1","13-01-21","02660 - LEGANES","02602 - TORREJON DE ARDOZ","02660 - LEGANES","ECOM","MEDIA MARKT LEGANES VIDEO S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","17-01-21","28-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/121285"
