"N. parte","Envios","Bult","F. Albaran","Orig.","Dest.","Propi.","Serv.","Abonado","Tipo","Estado","Gestor","Resolución","Fecha parte","F.Resolución","Tiempo","Acción"
"PP-21-001056","026604277308 Entregado","1","30-12-20","02660 - LEGANES","02670 - MADRID 28037","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113624"
"PP-21-001057","026604277320 Entregado","1","30-12-20","02660 - LEGANES","04202 - MADRIDEJOS","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113625"
"PP-21-001062","026604277424 Entregado","1","30-12-20","02660 - LEGANES","01802 - MONDEJAR","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113630"
"PP-21-001075","026604277571 Extraviado(Criterio temporal)","1","30-12-20","02660 - LEGANES","04200 - TOLEDO","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113643"
"PP-21-001080","026604277697 Entregado","1","30-12-20","02660 - LEGANES","04200 - TOLEDO","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113648"
"PP-21-001084","026604277769 Entregado","1","30-12-20","02660 - LEGANES","02647 - MADRID 28042","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113652"
"PP-21-001088","026604277813 Entregado","1","30-12-20","02660 - LEGANES","02648 - PINTO","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113656"
"PP-21-001093","026604277923 Entregado","1","30-12-20","02660 - LEGANES","04200 - TOLEDO","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","05-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113661"
"PP-21-001105","026604278064 Entregado","1","30-12-20","02660 - LEGANES","04202 - MADRIDEJOS","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113673"
"PP-21-001109","026604275913 Entregado","1","29-12-20","02660 - LEGANES","02673 - ALCALA HENARES 28802","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113677"
"PP-21-001113","026604276229 Entregado","1","29-12-20","02660 - LEGANES","02620 - MADRID 28015","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113681"
"PP-21-001121","026604276664 Entregado","1","29-12-20","02660 - LEGANES","02665 - NAVALCARNERO","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113689"
"PP-21-001134","026604270922 Entregado","1","29-12-20","02660 - LEGANES","02665 - NAVALCARNERO","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113702"
"PP-21-001139","026604271010 Entregado","1","29-12-20","02660 - LEGANES","00902 - NAVALMORAL MATA","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113707"
"PP-21-001140","026604271041 Extraviado(Criterio temporal)","1","29-12-20","02660 - LEGANES","04200 - TOLEDO","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113708"
"PP-21-001151","026604271297 Entregado","1","29-12-20","02660 - LEGANES","02673 - ALCALA HENARES 28802","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113719"
"PP-21-001163","026604272247 Entregado","1","29-12-20","02660 - LEGANES","02665 - NAVALCARNERO","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113731"
"PP-21-001172","026604267150 Entregado","1","28-12-20","02660 - LEGANES","02646 - VILLAVICIOSA DE ODON","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113740"
"PP-21-001174","04810A009229 Entregado","1","30-12-20","04810 - PALMA MALLORCA 07010","02660 - LEGANES","02660 - LEGANES","UMARITIMO","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","05-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113742"
"PP-21-001175","04806A001481 Entregado","1","30-12-20","04806 - MANACOR","02660 - LEGANES","02660 - LEGANES","UMARITIMO","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113743"
"PP-21-001176","04009A003811 Entregado","1","30-12-20","04009 - EL VENDRELL","02660 - LEGANES","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113744"
"PP-21-001177","026015254088 Entregado","1","30-12-20","02601 - GETAFE 28906","02660 - LEGANES","02660 - LEGANES","ECOM","MEDIA MARKT LEGANES VIDEO S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113745"
"PP-21-001178","02673A005273 Entregado","1","30-12-20","02673 - ALCALA HENARES 28802","02660 - LEGANES","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113746"
"PP-21-001179","02662A006522 Entregado","1","30-12-20","02662 - MADRID 28026","02660 - LEGANES","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113747"
"PP-21-001180","00679A009812 Entregado","1","30-12-20","00679 - LES FRANQUESES DEL VALLES","02660 - LEGANES","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113748"
"PP-21-001181","00679A009814 Entregado","1","30-12-20","00679 - LES FRANQUESES DEL VALLES","02660 - LEGANES","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113749"
"PP-21-001182","00679A009815 Entregado","1","30-12-20","00679 - LES FRANQUESES DEL VALLES","02660 - LEGANES","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113750"
"PP-21-001183","04800A001611 Solo estado 17. Sin traza TTM.","1","30-12-20","04800 - PALMA MALLORCA 07014","02660 - LEGANES","02660 - LEGANES","UMARITIMO","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113751"
"PP-21-001184","04803A002346 Entregado","1","29-12-20","04803 - MAO -MAHON (MENORCA)","02660 - LEGANES","02660 - LEGANES","UMARITIMO","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113752"
"PP-21-001185","00654A002740 Entregado","1","29-12-20","00654 - SANT BOI DE LLOBREGAT","02660 - LEGANES","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","05-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113753"
"PP-21-001186","03824A004806 Entregado","1","29-12-20","03824 - SEVILLA 41020","02660 - LEGANES","02660 - LEGANES","ECOM","IBERICA DE DROGUERIA Y PERFUMES S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113754"
"PP-21-001198","03307A013078 Entregado","1","30-12-20","03307 - VIGO 36208","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113766"
"PP-21-001199","04405A006565 Entregado","1","30-12-20","04405 - VALLADOLID 47009","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113767"
"PP-21-001200","02616A009742 Entregado","1","30-12-20","02616 - MADRID 28008","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113768"
"PP-21-001201","02668A006108 Entregado","1","30-12-20","02668 - MADRID 28044","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113769"
"PP-21-001202","04810A009379 Entregado","1","30-12-20","04810 - PALMA MALLORCA 07010","02638 - MADRID 28029","02638 - MADRID 28029","ECOM","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113770"
"PP-21-001203","01500A002764 Entregado","1","30-12-20","01500 - CUENCA","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113771"
"PP-21-001204","00637A007213 Entregado","1","30-12-20","00637 - BARCELONA 08020","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113772"
"PP-21-001205","02601A008766 Entregado","1","30-12-20","02601 - GETAFE 28906","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113773"
"PP-21-001206","00708A001765 Entregado","1","30-12-20","00708 - BASAURI (ARIZGOITI)","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113774"
"PP-21-001207","04810A009443 Entregado","1","30-12-20","04810 - PALMA MALLORCA 07010","02638 - MADRID 28029","02638 - MADRID 28029","ECOM","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113775"
"PP-21-001208","02616A009867 Entregado","1","30-12-20","02616 - MADRID 28008","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113776"
"PP-21-001209","02723A006734 Entregado","1","30-12-20","02723 - MALAGA 29003","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113777"
"PP-21-001210","03201A004947 Entregado","1","30-12-20","03201 - TUDELA","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","05-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113778"
"PP-21-001211","02819A008657 Entregado","1","30-12-20","02819 - MURCIA 30007","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113779"
"PP-21-001212","03201A004954 Entregado","1","30-12-20","03201 - TUDELA","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113780"
"PP-21-001213","02660A004182 Entregado","1","30-12-20","02660 - LEGANES","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113781"
"PP-21-001214","02802A004256 Entregado","1","30-12-20","02802 - LORCA","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113782"
"PP-21-001215","02643A005296 Entregado","1","30-12-20","02643 - TORRELODONES","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113783"
"PP-21-001216","04810A009501 Entregado","1","30-12-20","04810 - PALMA MALLORCA 07010","02638 - MADRID 28029","02638 - MADRID 28029","ECOM","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113784"
"PP-21-001217","04802A002346 Entregado","1","30-12-20","04802 - EIVISSA - IBIZA","02638 - MADRID 28029","02638 - MADRID 28029","ECOM","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113785"
"PP-21-001218","04802A002347 Entregado","1","30-12-20","04802 - EIVISSA - IBIZA","02638 - MADRID 28029","02638 - MADRID 28029","ECOM","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113786"
"PP-21-001219","04802A002348 Entregado","1","30-12-20","04802 - EIVISSA - IBIZA","02638 - MADRID 28029","02638 - MADRID 28029","ECOM","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113787"
"PP-21-001220","04802A002349 Entregado","1","30-12-20","04802 - EIVISSA - IBIZA","02638 - MADRID 28029","02638 - MADRID 28029","ECOM","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113788"
"PP-21-001221","04802A002350 Entregado","1","30-12-20","04802 - EIVISSA - IBIZA","02638 - MADRID 28029","02638 - MADRID 28029","ECOM","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113789"
"PP-21-001222","04802A002351 Entregado","1","30-12-20","04802 - EIVISSA - IBIZA","02638 - MADRID 28029","02638 - MADRID 28029","ECOM","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","14-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113790"
"PP-21-001223","04802A002352 Entregado","1","30-12-20","04802 - EIVISSA - IBIZA","02638 - MADRID 28029","02638 - MADRID 28029","ECOM","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113791"
"PP-21-001224","04209A005083 Entregado","1","30-12-20","04209 - TALAVERA REINA","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113792"
"PP-21-001225","00504A001815 Entregado","1","30-12-20","00504 - ZAFRA","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113793"
"PP-21-001226","02720A005924 Entregado","1","30-12-20","02720 - MALAGA 29007","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113794"
"PP-21-001227","02205A006618 Entregado","1","30-12-20","02205 - LEON 24009","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113795"
"PP-21-001228","01701A004989 Extraviado(Criterio temporal)","1","29-12-20","01701 - MOTRIL","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113796"
"PP-21-001229","02657A005362 Entregado","1","29-12-20","02657 - MADRID 28022","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","14-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113797"
"PP-21-001230","02648A008934 Entregado","1","29-12-20","02648 - PINTO","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113798"
"PP-21-001231","01402A011733 Extraviado(Criterio temporal)","1","29-12-20","01402 - SANTIAGO DE COMPOSTELA 15705","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113799"
"PP-21-001232","03807A001976 Entregado","1","29-12-20","03807 - LORA DEL RIO","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","04-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113800"
"PP-21-001233","04209A004952 Entregado","1","29-12-20","04209 - TALAVERA REINA","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-01-21","14-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113801"
"PP-21-001243","028093068610 Entregado","1","30-12-20","02809 - ALGUAZAS","04202 - MADRIDEJOS","02809 - ALGUAZAS","U19E","MARVIMUNDO, S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","04-01-21","05-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113811"
"PP-21-001285","043085245236 Extraviado(Criterio temporal)","1","29-12-20","04308 - ALDAIA","00902 - NAVALMORAL MATA","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","04-01-21","05-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113853"
"PP-21-001295","043085245122 Extraviado(Criterio temporal)","1","29-12-20","04308 - ALDAIA","02621 - MADRID 28010","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","04-01-21","05-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113863"
"PP-21-001315","043085244708 Entregado","1","29-12-20","04308 - ALDAIA","03700 - SEGOVIA","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","04-01-21","14-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113883"
"PP-21-001324","01200A006240 Extraviado(Criterio temporal)","1","22-12-20","01200 - CIUDAD REAL","02660 - LEGANES","01200 - CIUDAD REAL","U19","EBESA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","04-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113892"
"PP-21-001336","035003680256 Entregado","1","26-12-20","03500 - SAN SEBASTIÁN 20011","02612 - MADRID 28034","03500 - SAN SEBASTIÁN 20011","ECOM","GRUPO MASSIMO DUTTI, S.A","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","04-01-21","14-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113904"
"PP-21-001343","07200A003642 Extraviado(Criterio temporal)","1","21-12-20","07200 - BRAGA","02602 - TORREJON DE ARDOZ","07200 - BRAGA","U830","","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","04-01-21","05-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113911"
"PP-21-001344","006123159689 Pendiente: EntregaFinalizada, ,","1","21-12-20","00612 - PINEDA DE MAR","Internacional Madrid","00612 - PINEDA DE MAR","ECOP","SANTA SUSANNA ORIGINAL STORE SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","0 / 1","04-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/113912"
"PP-21-001349","017115136756 Entregado","1","29-12-20","01711 - ALBOLOTE","02672 - MADRID","01711 - ALBOLOTE","U19","CUMA MOBILIARIO, SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","04-01-21","05-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113917"
"PP-21-001406","026015253979 Extraviado(Criterio temporal)","1","30-12-20","02601 - GETAFE 28906","01501 - TARANCON","02601 - GETAFE 28906","ECOM","COMPENSA STAND, S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","04-01-21","05-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113974"
"PP-21-001415","08200A000260 Pendiente: RecogidaFinalizada, AI0050,","1","20-11-20","08200 - MAIA","Internacional Madrid","08200 - MAIA","PAC","FERBAR-FERNANDO BARROS LDA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","0 / 1","04-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/113983"
"PP-21-001428","026143393309 Extraviado(Criterio temporal)","1","23-12-20","02614 - MADRID 28043","04200 - TOLEDO","02614 - MADRID 28043","UBAG19","LA FABRICA DE CAMISAS","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","04-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/113996"
