"N. parte","Envios","Bult","F. Albaran","Orig.","Dest.","Propi.","Serv.","Abonado","Tipo","Estado","Gestor","Resolución","Fecha parte","F.Resolución","Tiempo","Acción"
"PP-21-003007","03601A007837 Entregado","1","04-01-21","03601 - TORRELAVEGA","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115575"
"PP-21-003008","02804A002041 Entregado","1","04-01-21","02804 - CARAVACA DE LA CRUZ","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115576"
"PP-21-003010","02804A002042 Entregado","1","04-01-21","02804 - CARAVACA DE LA CRUZ","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115578"
"PP-21-003012","02804A002047 Entregado","1","04-01-21","02804 - CARAVACA DE LA CRUZ","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115580"
"PP-21-003014","00627A005981 Entregado","1","04-01-21","00627 - IGUALADA","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115582"
"PP-21-003015","02805A009580 Entregado","1","04-01-21","02805 - SAN JAVIER","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115583"
"PP-21-003017","03307A014006 Entregado","1","04-01-21","03307 - VIGO 36208","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115585"
"PP-21-003018","03307A014007 Entregado","1","04-01-21","03307 - VIGO 36208","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115586"
"PP-21-003019","00639A007282 Entregado","1","04-01-21","00639 - BARCELONA 08024","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115587"
"PP-21-003021","03307A014010 Entregado","1","04-01-21","03307 - VIGO 36208","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115589"
"PP-21-003022","03307A014012 Entregado","1","04-01-21","03307 - VIGO 36208","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115590"
"PP-21-003024","03307A014013 Entregado","1","04-01-21","03307 - VIGO 36208","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115592"
"PP-21-003025","02805A009589 Entregado","1","04-01-21","02805 - SAN JAVIER","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115593"
"PP-21-003026","04601A001565 Entregado","1","04-01-21","04601 - BENAVENTE","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115594"
"PP-21-003029","01400A013433 Entregado","1","04-01-21","01400 - A CORUÑA 15011","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115597"
"PP-21-003030","01400A013434 Entregado","1","04-01-21","01400 - A CORUÑA 15011","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115598"
"PP-21-003032","04405A007152 Entregado","1","04-01-21","04405 - VALLADOLID 47009","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115600"
"PP-21-003033","02805A009593 Entregado","1","04-01-21","02805 - SAN JAVIER","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115601"
"PP-21-003034","02900A005159 Entregado","1","04-01-21","02900 - OURENSE","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115602"
"PP-21-003035","02500A003661 Entregado","1","04-01-21","02500 - LUGO","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115603"
"PP-21-003037","03300A005729 Entregado","1","04-01-21","03300 - PONTEVEDRA","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115605"
"PP-21-003038","00620A008597 Entregado","1","04-01-21","00620 - BADALONA","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115606"
"PP-21-003039","00800A008390 Entregado","1","04-01-21","00800 - BURGOS","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115607"
"PP-21-003040","02630A008071 Entregado","1","04-01-21","02630 - MADRID 28030","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115608"
"PP-21-003042","02630A008072 Entregado","1","04-01-21","02630 - MADRID 28030","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115610"
"PP-21-003043","02630A008073 Entregado","1","04-01-21","02630 - MADRID 28030","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","07-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/115611"
"PP-21-003045","030051037772 Pendiente: TransitoInternoEntrega, ,","1","04-01-21","03005 - LUGONES","02654 - MADRID 28033","03005 - LUGONES","U14E","HERAEUS ELECTRO-NITE E.SL","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","08-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115613"
"PP-21-003046","02630A008074 Entregado","1","04-01-21","02630 - MADRID 28030","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","07-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/115614"
"PP-21-003047","03823A008924 Entregado","1","04-01-21","03823 - SEVILLA 41013","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","07-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/115615"
"PP-21-003048","02302A000639 Entregado","1","04-01-21","02302 - VIELHA","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","07-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/115616"
"PP-21-003049","00637A007306 Solo estado 17. Sin traza TTM.","1","31-12-20","00637 - BARCELONA 08020","02676 - COSLADA","02676 - COSLADA","U19E","IMMEDIATE DELIVERY SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115617"
"PP-21-003051","02723A006800 Entregado","1","30-12-20","02723 - MALAGA 29003","02638 - MADRID 28029","02638 - MADRID 28029","ECRE","FIDOTEC SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","14-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115619"
"PP-21-003052","006453624132 Pendiente: RecogidaFinalizada, AE0700, No recibido","1","29-12-20","00645 - BARCELONA 08036","02676 - COSLADA","02676 - COSLADA","U19E","IMMEDIATE DELIVERY SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115620"
"PP-21-003056","016132962378 Pendiente: TransitoInternoEntrega, ,","1","30-12-20","01613 - SARRIA DE TER","00901 - PLASENCIA","01613 - SARRIA DE TER","ECOM","TRADEINN RETAIL SERVICES, S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115624"
"PP-21-003087","01802A001034 Borrado","1","31-12-20","01802 - MONDEJAR","02651 - LAS ROZAS","02651 - LAS ROZAS","UBAG19",".","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115655"
"PP-21-003097","027005309781 Pendiente: TransitoInternoEntrega, ,","1","30-12-20","02700 - MALAGA 29006","04208 - NAVAHERMOSA","02700 - MALAGA 29006","ECOM","ROSA CREMA SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115665"
"PP-21-003100","026063013337 Entregado","1","04-01-21","02606 - ARGANDA","00902 - NAVALMORAL MATA","02606 - ARGANDA","U19E","SUB-OHM TECHNOLOGIES S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","08-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115668"
"PP-21-003102","03823A008396 Borrado","1","30-12-20","03823 - SEVILLA 41013","02670 - MADRID 28037","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","0 / 1","07-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/115670"
"PP-21-003103","026704678478 Solo estado 17. Sin traza TTM.","1","30-12-20","02670 - MADRID 28037","02673 - ALCALA HENARES 28802","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115671"
"PP-21-003119","028153013967 Pendiente: RecogidaFinalizada, ,","1","30-12-20","02815 - MURCIA 30011","02673 - ALCALA HENARES 28802","02815 - MURCIA 30011","ECOM","MEDIA MARKT MURCIA (E244)","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115687"
"PP-21-003125","033071831666 Extraviado(Criterio temporal)","1","24-12-20","03307 - VIGO 36208","03700 - SEGOVIA","03307 - VIGO 36208","U19E","ANA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","08-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115693"
"PP-21-003126","028093071177 Pendiente: EntregaPendiente, OE0600, Asignar mensajero de en","1","05-01-21","02809 - ALGUAZAS","02665 - NAVALCARNERO","02809 - ALGUAZAS","U19E","MARVIMUNDO, S.L.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","08-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115694"
"PP-21-003136","018003807895 Entregado","1","28-12-20","01800 - GUADALAJARA","01800 - GUADALAJARA","01800 - GUADALAJARA","U19E","ELECTROLUX ESPAÑA S.A.U.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","08-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115704"
"PP-21-003138","018003809322 Pendiente: TransitoInternoEntrega, ,","1","04-01-21","01800 - GUADALAJARA","04208 - NAVAHERMOSA","01800 - GUADALAJARA","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115706"
"PP-21-003139","01800A004148 Entregado","1","04-01-21","01800 - GUADALAJARA","00902 - NAVALMORAL MATA","01800 - GUADALAJARA","U19","EDIT.PALABRAS DEL CANDIL S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","08-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115707"
"PP-21-003140","018003807443 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-12-20","01800 - GUADALAJARA","01802 - MONDEJAR","01800 - GUADALAJARA","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","07-01-21","07-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115708"
"PP-21-003144","025003259691 Entregado","1","04-01-21","02500 - LUGO","02673 - ALCALA HENARES 28802","02500 - LUGO","ECOM","TUECOMPRA S.L","Pérdida","Respuesta info recibida","DPTO SEGURIDAD BARAJAS","1 / 1","08-01-21","08-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115712"
"PP-21-003149","043211348120 Pendiente: RecogidaFinalizada, ,","1","31-12-20","04321 - VALENCIA 46005","02612 - MADRID 28034","02602 - TORREJON DE ARDOZ","U14E","THE SERVICE GROUP PROCEDO","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","08-01-21","08-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115717"
"PP-21-003158","026840910647 Extraviado","1","30-12-20","02684 - LOGÍSTICA ESP/PT","02602 - TORREJON DE ARDOZ","02684 - LOGÍSTICA ESP/PT","ECOM","REDCATS ESPAÑA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","08-01-21","08-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115726"
"PP-21-003164","003094188853 Pendiente: TransitoInternoEntrega, ,","1","04-01-21","00309 - HUERCAL DE ALMERIA","02602 - TORREJON DE ARDOZ","00309 - HUERCAL DE ALMERIA","ECOM","GLOBOMATIK INFORMATICA S.L.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","08-01-21","08-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115732"
"PP-21-003167","026840913365 Extraviado","1","30-12-20","02684 - LOGÍSTICA ESP/PT","02614 - MADRID 28043","02684 - LOGÍSTICA ESP/PT","ECOM","REDCATS ESPAÑA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","08-01-21","08-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115735"
"PP-21-003181","040123768694 Pendiente: TransitoInternoEntrega, ,","1","05-01-21","04012 - TARRAGONA 43006","02665 - NAVALCARNERO","04012 - TARRAGONA 43006","U19E","NEUMO-EGMO SPAIN SL","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","08-01-21","13-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115749"
"PP-21-003192","027143010972 Pendiente: TransitoInternoEntrega, ,","1","28-12-20","02714 - ARROYO DE LA MIEL","01802 - MONDEJAR","02714 - ARROYO DE LA MIEL","ECOM","CENTRO JUGUETE, S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","08-01-21","08-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115760"
"PP-21-003193","01310A004298 Pendiente: TransitoInternoEntrega, ,","1","29-12-20","01310 - MONTORO","02647 - MADRID 28042","01310 - MONTORO","U19","LABORATORI SKIN S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","08-01-21","08-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115761"
"PP-21-003215","043085474507 Pendiente: TransitoInternoEntrega, ,","1","04-01-21","04308 - ALDAIA","00902 - NAVALMORAL MATA","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","08-01-21","08-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115783"
"PP-21-003229","00625A004181 Manipulación: Pendiente tipificación gestor","1","28-12-20","00625 - GAVA","04209 - TALAVERA REINA","00303 - CARBONERAS","U19","INVERSIONES Y SUMINISTROS NAVALES CARBONERAS","Manipulación","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","08-01-21","08-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115797"
"PP-21-003231","036043803358 Pendiente: TransitoInternoEntrega, ,","1","02-01-21","03604 - MALIAÑO","02660 - LEGANES","03604 - MALIAÑO","ECOM","STRADIVARIUS","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","08-01-21","08-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115799"
"PP-21-003240","00608A013745 Pendiente: TransitoInternoEntrega, ,","1","30-12-20","00608 - TERRASSA 08225","00901 - PLASENCIA","00608 - TERRASSA 08225","U19","UNIVERSAL DE DESARROLLOS ELECTRONICOS S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","08-01-21","08-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115808"
"PP-21-003250","043260793196 Pendiente: TransitoInternoEntrega, ,","1","04-01-21","04326 - VALENCIA 46013","02654 - MADRID 28033","04326 - VALENCIA 46013","ECOM","PROVETODO, S.L.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","08-01-21","08-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115818"
"PP-21-003256","043260793562 Entregado","1","05-01-21","04326 - VALENCIA 46013","00902 - NAVALMORAL MATA","04326 - VALENCIA 46013","U19E","ERIK COLLADO VIDAL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","1 / 1","08-01-21","08-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115824"
"PP-21-003258","043260793589 Pendiente: EntregaPendiente, AE0199, Avería o retraso en rut","1","05-01-21","04326 - VALENCIA 46013","01502 - MOTILLA DEL PALANCAR","04326 - VALENCIA 46013","U19E","ERIK COLLADO VIDAL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","08-01-21","13-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115826"
"PP-21-003267","04502A007674 Entregado","1","30-12-20","04502 - VITORIA 01008","02636 - FUENLABRADA","02636 - FUENLABRADA","U19E","ELENET COMPONENTES SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","08-01-21","08-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115835"
"PP-21-003271","048063256015 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-12-20","04806 - MANACOR","00901 - PLASENCIA","04806 - MANACOR","UMARITIMO","JETCAT SPAIN TURBINES S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","08-01-21","08-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115839"
"PP-21-003273","08200A002431 Borrado","3","23-12-20","08200 - MAIA","02670 - MADRID 28037","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","0 / 1","08-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/115841"
"PP-21-003292","005011122894 Pendiente: RecogidaFinalizada, AE0700, No recibido","1","04-01-21","00501 - MERIDA","02660 - LEGANES","00501 - MERIDA","ECOM","PULL & BEAR ESPAÑA, S.A.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","08-01-21","08-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115860"
"PP-21-003294","00644A006842 Extraviado(Criterio temporal)","1","21-12-20","00644 - BARCELONA 08008","Internacional Madrid","00644 - BARCELONA 08008","ECOMM","AMFB PRODUCTS AND SERVICES S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","08-01-21","08-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115862"
"PP-21-003310","002232184286 Pendiente: TransitoInternoEntrega, ,","1","04-01-21","00223 - ALACANT 03012","04209 - TALAVERA REINA","00223 - ALACANT 03012","ECOM","STRADIVARIUS","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","08-01-21","08-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115878"
"PP-21-003312","002232184218 Pendiente: TransitoInternoEntrega, ,","1","02-01-21","00223 - ALACANT 03012","01802 - MONDEJAR","00223 - ALACANT 03012","ECOM","OYSHO ESPAÑA, S.A.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","08-01-21","08-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115880"
"PP-21-003318","028093070860 Pendiente: TransitoInternoEntrega, ,","1","05-01-21","02809 - ALGUAZAS","02646 - VILLAVICIOSA DE ODON","02809 - ALGUAZAS","ECOM","ALARSIS CORTE INDUSTRIAL, SL","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","08-01-21","08-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115886"
"PP-21-003322","027005270060 Pendiente: RecogidaFinalizada, ,","1","01-01-21","02700 - MALAGA 29006","02602 - TORREJON DE ARDOZ","02602 - TORREJON DE ARDOZ","ECOM","THE SERVICE GROUP PROCEDO","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","08-01-21","08-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115890"
"PP-21-003344","027041223960 Extraviado(Criterio temporal)","1","28-12-20","02704 - TORRE DEL MAR","02665 - NAVALCARNERO","02704 - TORRE DEL MAR","ECOM","INNOVATE POWERING ELECT. SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","08-01-21","13-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115912"
"PP-21-003355","024004832029 Pendiente: TransitoInternoEntrega, ,","1","05-01-21","02400 - AGONCILLO (WURTH)","01802 - MONDEJAR","02400 - AGONCILLO (WURTH)","U19E","WURTH ESPAÑA S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","08-01-21","13-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115923"
"PP-21-003357","024004829599 Pendiente: TransitoInternoEntrega, ,","1","05-01-21","02400 - AGONCILLO (WURTH)","02665 - NAVALCARNERO","02400 - AGONCILLO (WURTH)","U19E","WURTH ESPAÑA S.A.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","08-01-21","13-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115925"
"PP-21-003360","024004830006 Pendiente: EntregaPendiente, OE0062, Depositado en Franquici","1","05-01-21","02400 - AGONCILLO (WURTH)","01502 - MOTILLA DEL PALANCAR","02400 - AGONCILLO (WURTH)","U19E","WURTH ESPAÑA S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","08-01-21","13-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115928"
"PP-21-003362","024004829160 Pendiente: TransitoInternoEntrega, ,","1","05-01-21","02400 - AGONCILLO (WURTH)","04205 - SONSECA","02400 - AGONCILLO (WURTH)","U19E","WURTH ESPAÑA S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","08-01-21","13-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115930"
"PP-21-003384","038006831141 Extraviado(Criterio temporal)","1","28-12-20","03800 - DOS HERMANAS","02646 - VILLAVICIOSA DE ODON","03800 - DOS HERMANAS","ECOM","ALTOS DEL MANANTIAL, S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","08-01-21","13-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115952"
"PP-21-003386","024004829929 Pendiente: EntregaPendiente, ,","2","05-01-21","02400 - AGONCILLO (WURTH)","02665 - NAVALCARNERO","02400 - AGONCILLO (WURTH)","U19E","WURTH ESPAÑA S.A.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","08-01-21","13-01-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/115954"
"PP-21-003390","038050856137 Borrado","1","24-12-20","03805 - MORON FRONTERA","02670 - MADRID 28037","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","0 / 1","08-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/115958"
