"N. parte","Envios","Bult","F. Albaran","Orig.","Dest.","Propi.","Serv.","Abonado","Tipo","Estado","Gestor","Resolución","Fecha parte","F.Resolución","Tiempo","Acción"
"PP-21-013831","017110933439 Entregado","1","12-01-21","01711 - ALBOLOTE","02606 - ARGANDA","01711 - ALBOLOTE","ECOM","HARRISON SPORT NUTRITION S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126399"
"PP-21-013832","026181015740 Entregado","1","14-01-21","02618 - MADRID 28013","02603 - ALCOBENDAS","02618 - MADRID 28013","ECOM","MEDIA MARKT MADRID PZA CARMEN","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126400"
"PP-21-013835","010034118604 Devuelto a remitente","1","08-01-21","01003 - JEREZ DE LA FRONTERA","02603 - ALCOBENDAS","01003 - JEREZ DE LA FRONTERA","U19E","BLADEFAR, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126403"
"PP-21-013836","013004454856 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","11-01-21","01300 - CORDOBA 14014","02659 - VALDEMORO","01300 - CORDOBA 14014","U19E","CONFECCIONES MATY, S.A.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126404"
"PP-21-013837","026181015744 Entregado","1","14-01-21","02618 - MADRID 28013","02634 - COLLADO-VILLALBA","02618 - MADRID 28013","ECOM","MEDIA MARKT MADRID PZA CARMEN","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126405"
"PP-21-013838","010034118657 Entregado","1","08-01-21","01003 - JEREZ DE LA FRONTERA","02620 - MADRID 28015","01003 - JEREZ DE LA FRONTERA","U19E","BLADEFAR, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126406"
"PP-21-013839","027008004288 Entregado","1","15-01-21","02700 - MALAGA 29006","04204 - ILLESCAS","02700 - MALAGA 29006","ECOM","HERMANOS SANCHEZ LAFUENTE S.A.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126407"
"PP-21-013840","02618A006981 Entregado","1","14-01-21","02618 - MADRID 28013","02646 - VILLAVICIOSA DE ODON","02618 - MADRID 28013","U19","COLEGIO DE APAREJADORES","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126408"
"PP-21-013842","01300A018831 Entregado","1","11-01-21","01300 - CORDOBA 14014","02620 - MADRID 28015","01300 - CORDOBA 14014","U19","OPEN CORDOBA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126410"
"PP-21-013843","043085572615 Entregado","1","12-01-21","04308 - ALDAIA","01800 - GUADALAJARA","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126411"
"PP-21-013844","013004454716 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","11-01-21","01300 - CORDOBA 14014","02621 - MADRID 28010","01300 - CORDOBA 14014","ECOM","OUI PETIT, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126412"
"PP-21-013845","03502A007011 Entregado","1","18-01-21","03502 - IRUN","02646 - VILLAVICIOSA DE ODON","03502 - IRUN","U10","SOFRESAL, S.L","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126413"
"PP-21-013847","043084962424 Pendiente: EntregaPendiente, ,","1","12-01-21","04308 - ALDAIA","01800 - GUADALAJARA","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126415"
"PP-21-013849","043085253950 Entregado","1","12-01-21","04308 - ALDAIA","01801 - AZUQUECA DE HENARES","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126417"
"PP-21-013850","016132984458 Entregado","1","08-01-21","01613 - SARRIA DE TER","02659 - VALDEMORO","01613 - SARRIA DE TER","ECOM","TRADEINN RETAIL SERVICES, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126418"
"PP-21-013851","043084738945 Entregado","1","12-01-21","04308 - ALDAIA","01801 - AZUQUECA DE HENARES","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126419"
"PP-21-013852","010034118693 Entregado","1","08-01-21","01003 - JEREZ DE LA FRONTERA","02605 - MOSTOLES 28936","01003 - JEREZ DE LA FRONTERA","U19E","BLADEFAR, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126420"
"PP-21-013853","043084739231 Entregado","1","12-01-21","04308 - ALDAIA","01801 - AZUQUECA DE HENARES","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126421"
"PP-21-013854","016132984330 Entregado","1","08-01-21","01613 - SARRIA DE TER","02630 - MADRID 28030","01613 - SARRIA DE TER","ECOM","TRADEINN RETAIL SERVICES, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126422"
"PP-21-013856","043085255488 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","12-01-21","04308 - ALDAIA","02605 - MOSTOLES 28936","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126424"
"PP-21-013857","010034118696 Entregado","1","08-01-21","01003 - JEREZ DE LA FRONTERA","02637 - ARANJUEZ","01003 - JEREZ DE LA FRONTERA","U19E","BLADEFAR, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126425"
"PP-21-013858","043084739642 Entregado","2","12-01-21","04308 - ALDAIA","02604 - MEJORADA DEL CAMPO","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126426"
"PP-21-013862","043084739471 Entregado","1","12-01-21","04308 - ALDAIA","02620 - MADRID 28015","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126430"
"PP-21-013864","016132984296 Entregado","1","08-01-21","01613 - SARRIA DE TER","02630 - MADRID 28030","01613 - SARRIA DE TER","ECOM","TRADEINN RETAIL SERVICES, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126432"
"PP-21-013865","043084739446 Entregado","1","12-01-21","04308 - ALDAIA","02630 - MADRID 28030","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126433"
"PP-21-013866","016132984134 Entregado","1","08-01-21","01613 - SARRIA DE TER","02656 - MADRID 28035","01613 - SARRIA DE TER","ECOM","TRADEINN RETAIL SERVICES, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126434"
"PP-21-013867","043084739082 Entregado","1","12-01-21","04308 - ALDAIA","02650 - SAN SEBASTIAN DE LOS REYES","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126435"
"PP-21-013869","043085255410 Entregado","1","12-01-21","04308 - ALDAIA","02672 - MADRID","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126437"
"PP-21-013870","016132984077 Entregado","1","08-01-21","01613 - SARRIA DE TER","02634 - COLLADO-VILLALBA","01613 - SARRIA DE TER","ECOM","TRADEINN RETAIL SERVICES, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126438"
"PP-21-013871","040123933239 Pendiente: TransitoInternoEntrega, ,","6","13-01-21","04012 - TARRAGONA 43006","02605 - MOSTOLES 28936","04012 - TARRAGONA 43006","U19E","ELEKTRO 3 SCCL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126439"
"PP-21-013873","043084739331 Entregado","1","12-01-21","04308 - ALDAIA","02657 - MADRID 28022","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126441"
"PP-21-013875","043084739466 Entregado","1","12-01-21","04308 - ALDAIA","02659 - VALDEMORO","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126443"
"PP-21-013876","043085250350 Pendiente: EntregaPendiente, ,","1","12-01-21","04308 - ALDAIA","02661 - RIVAS VACIAMADRID","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126444"
"PP-21-013877","00624A003870 Pendiente: EntregaFinalizada, ,","1","08-01-21","00624 - TORELLO","Internacional Madrid","00624 - TORELLO","ECOP","BAUCELLS ALIBES, S.A.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126445"
"PP-21-013879","043085254141 Entregado","1","12-01-21","04308 - ALDAIA","02676 - COSLADA","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126447"
"PP-21-013880","02618A006815 Entregado","1","08-01-21","02618 - MADRID 28013","02673 - ALCALA HENARES 28802","02618 - MADRID 28013","UBAG19","SOBRINOS DE PEDRO POSADAS","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126448"
"PP-21-013881","016132984065 Entregado","1","08-01-21","01613 - SARRIA DE TER","02630 - MADRID 28030","01613 - SARRIA DE TER","ECOM","TRADEINN RETAIL SERVICES, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126449"
"PP-21-013882","043085254761 Entregado","1","12-01-21","04308 - ALDAIA","02670 - MADRID 28037","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126450"
"PP-21-013885","043085572667 Entregado","1","12-01-21","04308 - ALDAIA","02643 - TORRELODONES","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126453"
"PP-21-013888","02618A006391 Pendiente: EntregaPendiente, ,","1","08-01-21","02618 - MADRID 28013","02673 - ALCALA HENARES 28802","02618 - MADRID 28013","U19","ASOCIACION FUTBOL ESPAÑOLES","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126456"
"PP-21-013889","03100A005507 Pendiente: EntregaPendiente, OE0062, Depositado en Franquici","1","15-01-21","03100 - PALENCIA 34004","00902 - NAVALMORAL MATA","03100 - PALENCIA 34004","U19","TROFEOS PALLART SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126457"
"PP-21-013891","043084738766 Entregado","1","12-01-21","04308 - ALDAIA","02643 - TORRELODONES","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126459"
"PP-21-013892","013005565882 Entregado","1","12-01-21","01300 - CORDOBA 14014","04209 - TALAVERA REINA","01300 - CORDOBA 14014","U19E","GESTAWEB 2020, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126460"
"PP-21-013893","043085253189 Entregado","1","12-01-21","04308 - ALDAIA","02643 - TORRELODONES","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126461"
"PP-21-013894","016132983958 Pendiente: EntregaPendiente, OE0901, Entrega concertada en d","1","08-01-21","01613 - SARRIA DE TER","02609 - POZUELO ALARCÓN 28223","01613 - SARRIA DE TER","ECOM","TRADEINN RETAIL SERVICES, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126462"
"PP-21-013896","011002814437 Entregado","1","07-01-21","01100 - CASTELLO 12006","02651 - LAS ROZAS","02676 - COSLADA","U19","GRUPO EMPRESARIAL MAT","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126464"
"PP-21-013898","016132983896 Entregado","1","08-01-21","01613 - SARRIA DE TER","02672 - MADRID","01613 - SARRIA DE TER","ECOM","TRADEINN RETAIL SERVICES, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126466"
"PP-21-013900","016132987633 Entregado","1","08-01-21","01613 - SARRIA DE TER","04204 - ILLESCAS","01613 - SARRIA DE TER","ECOM","TRADEINN RETAIL SERVICES, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126468"
"PP-21-013901","026181015158 Entregado","1","08-01-21","02618 - MADRID 28013","02656 - MADRID 28035","02618 - MADRID 28013","ECOM","STRADIVARIUS","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126469"
"PP-21-013902","043085255032 Entregado","1","12-01-21","04308 - ALDAIA","02665 - NAVALCARNERO","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126470"
"PP-21-013903","043085255268 Entregado","3","12-01-21","04308 - ALDAIA","02665 - NAVALCARNERO","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126471"
"PP-21-013905","043085572638 Entregado","1","12-01-21","04308 - ALDAIA","02665 - NAVALCARNERO","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126473"
"PP-21-013906","011002817954 Entregado","1","11-01-21","01100 - CASTELLO 12006","02614 - MADRID 28043","01100 - CASTELLO 12006","U19","GREEN COOP. V.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126474"
"PP-21-013907","043084739192 Entregado","1","12-01-21","04308 - ALDAIA","02665 - NAVALCARNERO","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126475"
"PP-21-013908","043084739097 Entregado","1","12-01-21","04308 - ALDAIA","02665 - NAVALCARNERO","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126476"
"PP-21-013909","002141337641 Borrado","1","12-01-21","00214 - SANT JOAN D'ALACANT","02672 - MADRID","00214 - SANT JOAN D'ALACANT","U19E","RELOJITOS EUROMEDITERRANIA SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126477"
"PP-21-013910","043084739453 Entregado","1","12-01-21","04308 - ALDAIA","02665 - NAVALCARNERO","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126478"
"PP-21-013911","002141337672 Borrado","1","12-01-21","00214 - SANT JOAN D'ALACANT","02606 - ARGANDA","00214 - SANT JOAN D'ALACANT","U19E","RELOJITOS EUROMEDITERRANIA SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126479"
"PP-21-013912","043085254042 Entregado","1","12-01-21","04308 - ALDAIA","02665 - NAVALCARNERO","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126480"
"PP-21-013913","002141337683 Entregado","1","08-01-21","00214 - SANT JOAN D'ALACANT","02663 - MOSTOLES 28933","00214 - SANT JOAN D'ALACANT","U19E","RELOJITOS EUROMEDITERRANIA SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126481"
"PP-21-013914","043084962569 Entregado","3","12-01-21","04308 - ALDAIA","02665 - NAVALCARNERO","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126482"
"PP-21-013915","043085254466 Entregado","1","12-01-21","04308 - ALDAIA","02637 - ARANJUEZ","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126483"
"PP-21-013916","002141337698 Entregado","1","08-01-21","00214 - SANT JOAN D'ALACANT","02612 - MADRID 28034","00214 - SANT JOAN D'ALACANT","U19E","RELOJITOS EUROMEDITERRANIA SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126484"
"PP-21-013917","043084739033 Entregado","1","12-01-21","04308 - ALDAIA","02637 - ARANJUEZ","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126485"
"PP-21-013918","00621A003918 Entregado","1","08-01-21","00621 - PREMIA DE DALT","02676 - COSLADA","02676 - COSLADA","U19E","IMMEDIATE DELIVERY SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126486"
"PP-21-013919","002141337632 Entregado","1","08-01-21","00214 - SANT JOAN D'ALACANT","02647 - MADRID 28042","00214 - SANT JOAN D'ALACANT","U19E","RELOJITOS EUROMEDITERRANIA SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126487"
"PP-21-013921","002141337631 Entregado","1","08-01-21","00214 - SANT JOAN D'ALACANT","02633 - MADRID 28027","00214 - SANT JOAN D'ALACANT","U19E","RELOJITOS EUROMEDITERRANIA SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126489"
"PP-21-013923","002141337681 Entregado","1","08-01-21","00214 - SANT JOAN D'ALACANT","02647 - MADRID 28042","00214 - SANT JOAN D'ALACANT","U19E","RELOJITOS EUROMEDITERRANIA SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126491"
"PP-21-013924","08200A003288 Entregado","1","08-01-21","08200 - MAIA","02648 - PINTO","08200 - MAIA","U19E","Positive Way , Unipessoal Lda","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126492"
"PP-21-013925","02701A004396 Entregado","1","08-01-21","02701 - MARBELLA","02633 - MADRID 28027","02701 - MARBELLA","UBAG19","ARTEAGA Y ZURAWKA ABOGADOS SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126493"
"PP-21-013926","016132987541 Entregado","1","08-01-21","01613 - SARRIA DE TER","02663 - MOSTOLES 28933","01613 - SARRIA DE TER","ECOM","TRADEINN RETAIL SERVICES, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126494"
"PP-21-013927","002141337670 Entregado","1","08-01-21","00214 - SANT JOAN D'ALACANT","01802 - MONDEJAR","00214 - SANT JOAN D'ALACANT","U19E","RELOJITOS EUROMEDITERRANIA SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126495"
"PP-21-013928","002141337608 Entregado","1","08-01-21","00214 - SANT JOAN D'ALACANT","02612 - MADRID 28034","00214 - SANT JOAN D'ALACANT","U19E","RELOJITOS EUROMEDITERRANIA SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126496"
"PP-21-013930","002141337675 Entregado","1","08-01-21","00214 - SANT JOAN D'ALACANT","02633 - MADRID 28027","00214 - SANT JOAN D'ALACANT","U19E","RELOJITOS EUROMEDITERRANIA SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126498"
"PP-21-013931","016132987371 Entregado","1","08-01-21","01613 - SARRIA DE TER","02621 - MADRID 28010","01613 - SARRIA DE TER","ECOM","TRADEINN RETAIL SERVICES, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126499"
"PP-21-013932","002141337667 Entregado","1","08-01-21","00214 - SANT JOAN D'ALACANT","02673 - ALCALA HENARES 28802","00214 - SANT JOAN D'ALACANT","U19E","RELOJITOS EUROMEDITERRANIA SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126500"
"PP-21-013934","002141337647 Pendiente: EntregaPendiente, OE0062, Depositado en Franquici","1","08-01-21","00214 - SANT JOAN D'ALACANT","02606 - ARGANDA","00214 - SANT JOAN D'ALACANT","U19E","RELOJITOS EUROMEDITERRANIA SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126502"
"PP-21-013935","082002180049 Entregado","1","11-01-21","08200 - MAIA","02603 - ALCOBENDAS","08200 - MAIA","U19E","AMPLIFON PORTUGAL S.A.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126503"
"PP-21-013936","02701A004399 Entregado","1","08-01-21","02701 - MARBELLA","02622 - MADRID 28003","02701 - MARBELLA","UBAG19","","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126504"
"PP-21-013938","038244987747 Entregado","1","08-01-21","03824 - SEVILLA 41020","02633 - MADRID 28027","03824 - SEVILLA 41020","ECOM","7 EDITORES RECURSOS PARA LA CUALIFICACION PRO","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126506"
"PP-21-013939","002141337743 Entregado","1","11-01-21","00214 - SANT JOAN D'ALACANT","02661 - RIVAS VACIAMADRID","00214 - SANT JOAN D'ALACANT","U19E","RELOJITOS EUROMEDITERRANIA SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126507"
"PP-21-013940","01100G521051 Entregado","3","12-01-21","01100 - CASTELLO 12006","02608 - TRES CANTOS","01100 - CASTELLO 12006","U19","FERNANDO WILL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126508"
"PP-21-013941","082002180053 Entregado","1","11-01-21","08200 - MAIA","02660 - LEGANES","08200 - MAIA","U19E","AMPLIFON PORTUGAL S.A.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","21-01-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/126509"
