"N. parte","Envios","Bult","F. Albaran","Orig.","Dest.","Propi.","Serv.","Abonado","Tipo","Estado","Gestor","Resolución","Fecha parte","F.Resolución","Tiempo","Acción"
"PP-21-024520","043260810194 Entregado","1","05-02-21","04326 - VALENCIA 46013","01501 - TARANCON","04326 - VALENCIA 46013","ECOM","PULL & BEAR ESPAÑA, S.A.","Pérdida","Respuesta info recibida","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137088"
"PP-21-024522","00657A017860 Pendiente: TransitoInternoEntrega, ,","1","02-02-21","00657 - SANT JOAN DESPI","02641 - MADRID 28050","02641 - MADRID 28050","UBAG19","FINANCIERA ESP. DE CREDITO A D","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137090"
"PP-21-024524","01717A009828 Sin ninguna traza.","1","01-02-21","01717 - GRANADA 18002","02607 - MAJADAHONDA","00671 - TORDERA","U19","UTERQÜE,S.A","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","16-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137092"
"PP-21-024525","02900A008368 Entregado","1","06-02-21","02900 - OURENSE","01801 - AZUQUECA DE HENARES","04326 - VALENCIA 46013","ECOM","ZARA ESPAÑA, S.A.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","09-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/137093"
"PP-21-024531","005008190224 Extraviado(Criterio temporal)","1","29-01-21","00500 - BADAJOZ","04200 - TOLEDO","00500 - BADAJOZ","U19E","CABLEPELADO C.B.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","15-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137099"
"PP-21-024532","02673A009187 Pendiente: RecogidaFinalizada, ,","1","04-02-21","02673 - ALCALA HENARES 28802","02670 - MADRID 28037","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137100"
"PP-21-024536","02673A009323 Pendiente: RecogidaFinalizada, ,","1","04-02-21","02673 - ALCALA HENARES 28802","02670 - MADRID 28037","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137104"
"PP-21-024538","022053285422 Extraviado(Criterio temporal)","1","20-01-21","02205 - LEON 24009","02636 - FUENLABRADA","02205 - LEON 24009","ECOM","PULL & BEAR ESPAÑA, S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137106"
"PP-21-024539","019024355389 Extraviado(Criterio temporal)","1","29-01-21","01902 - HUELVA 21003","01800 - GUADALAJARA","01902 - HUELVA 21003","ECOM","Mookase S.L.U.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","15-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137107"
"PP-21-024541","022053289305 Extraviado(Criterio temporal)","1","25-01-21","02205 - LEON 24009","00901 - PLASENCIA","02205 - LEON 24009","ECOM","PULL & BEAR ESPAÑA, S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137109"
"PP-21-024544","022053290757 Extraviado(Criterio temporal)","1","27-01-21","02205 - LEON 24009","02673 - ALCALA HENARES 28802","02205 - LEON 24009","ECOM","STRADIVARIUS","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137112"
"PP-21-024572","006453623097 Pendiente: EntregaFinalizada, ,","1","14-12-20","00645 - BARCELONA 08036","Internacional Madrid","00645 - BARCELONA 08036","ECOMM","MARTIMOTOSPAIN,S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137140"
"PP-21-024573","043028201610 Pendiente: TransitoInternoEntrega, ,","1","03-02-21","04302 - GANDIA 46701","04200 - TOLEDO","04302 - GANDIA 46701","ECOM","ZARA","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","0 / 1","09-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/137141"
"PP-21-024579","02638A003809 Pendiente: TransitoInternoEntrega, ,","1","03-02-21","02638 - MADRID 28029","02648 - PINTO","02612 - MADRID 28034","UHOY","BLUETAB SL","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137147"
"PP-21-024581","043028200786 Entregado","1","02-02-21","04302 - GANDIA 46701","00902 - NAVALMORAL MATA","04302 - GANDIA 46701","ECOM","PULL & BEAR","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137149"
"PP-21-024590","02676A006894 Entregado","1","05-02-21","02676 - COSLADA","00902 - NAVALMORAL MATA","02619 - MADRID 28014","U19","VR2 INGENIERIA Y CONSULT.,S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","09-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/137158"
"PP-21-024592","043233240117 Entregado","1","05-02-21","04323 - VALENCIA 46007","02676 - COSLADA","04323 - VALENCIA 46007","U19E","HERMANOS RIVODIGO","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","0 / 1","09-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/137160"
"PP-21-024596","043085658549 Entregado","1","05-02-21","04308 - ALDAIA","02659 - VALDEMORO","04308 - ALDAIA","ECOM","GRUPO MEDISALUD TV","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137164"
"PP-21-024604","026212610864 Pendiente: TransitoInternoEntrega, ,","1","01-02-21","02621 - MADRID 28010","02614 - MADRID 28043","02621 - MADRID 28010","U14","KOLONAKI TEXTIL SLU","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","16-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137172"
"PP-21-024605","026703142689 Devuelto a remitente","1","25-01-21","02670 - MADRID 28037","02602 - TORREJON DE ARDOZ","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137173"
"PP-21-024606","026703140659 Extraviado(Criterio temporal)","1","25-01-21","02670 - MADRID 28037","02638 - MADRID 28029","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137174"
"PP-21-024613","006453623883 Pendiente: EntregaFinalizada, ,","1","22-12-20","00645 - BARCELONA 08036","Internacional Madrid","00645 - BARCELONA 08036","ECOMM","MARTIMOTOSPAIN,S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137181"
"PP-21-024616","026703139026 Devuelto a remitente","1","25-01-21","02670 - MADRID 28037","02661 - RIVAS VACIAMADRID","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137184"
"PP-21-024621","006715171291 Pendiente: TransitoInternoEntrega, ,","1","02-02-21","00671 - TORDERA","02665 - NAVALCARNERO","00671 - TORDERA","ECOM","UTERQÜE,S.A","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137189"
"PP-21-024622","026703141777 Entregado","1","25-01-21","02670 - MADRID 28037","02648 - PINTO","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137190"
"PP-21-024624","026703141769 Extraviado(Criterio temporal)","1","25-01-21","02670 - MADRID 28037","02660 - LEGANES","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137192"
"PP-21-024627","02900A007960 Entregado","4","02-02-21","02900 - OURENSE","02650 - SAN SEBASTIAN DE LOS REYES","02650 - SAN SEBASTIAN DE LOS REYES","U19E","JOHNSON &JOHNSON","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","11-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137195"
"PP-21-024635","026703142052 Devuelto a remitente","1","25-01-21","02670 - MADRID 28037","02615 - MADRID 28039","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137203"
"PP-21-024639","04800A002227 Extraviado(Criterio temporal)","1","21-01-21","04800 - PALMA MALLORCA 07014","Internacional Madrid","04800 - PALMA MALLORCA 07014","ECOBA","","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137207"
"PP-21-024643","026703142836 Devuelto a remitente","1","25-01-21","02670 - MADRID 28037","02636 - FUENLABRADA","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137211"
"PP-21-024646","026703141971 Extraviado(Criterio temporal)","1","25-01-21","02670 - MADRID 28037","02659 - VALDEMORO","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137214"
"PP-21-024695","082032994066 Extraviado(Criterio temporal)","1","18-01-21","08203 - VILA NOVA DE GAIA","02638 - MADRID 28029","08203 - VILA NOVA DE GAIA","ECOM","Barata & Ramilo, SA.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137263"
"PP-21-024715","026766092508 Entregado","1","05-02-21","02676 - COSLADA","01800 - GUADALAJARA","02676 - COSLADA","U19E","IMMEDIATE DELIVERY SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","09-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/137283"
"PP-21-024723","01711A004889 Extraviado(Criterio temporal)","1","27-01-21","01711 - ALBOLOTE","01800 - GUADALAJARA","01800 - GUADALAJARA","U19","TOTCAN MADRID, S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137291"
"PP-21-024725","026703214484 Extraviado(Criterio temporal)","1","30-01-21","02670 - MADRID 28037","02615 - MADRID 28039","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","15-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137293"
"PP-21-024729","007041009184 Entregado","1","26-01-21","00704 -Getxo","02614 - MADRID 28043","00704 -Getxo","ECOM","GRUPO MASSIMO DUTTI, S.A","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137297"
"PP-21-024735","082026129987 Extraviado(Criterio temporal)","1","20-01-21","08202 - PAREDES","02665 - NAVALCARNERO","08202 - PAREDES","U14E","HORAS AMBULANTES LDA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137303"
"PP-21-024739","024033156449 Pendiente: TransitoInternoEntrega, ,","1","03-02-21","02403 - LOGROÑO 26003","02673 - ALCALA HENARES 28802","02673 - ALCALA HENARES 28802","U19E","MATY EXPRESS S.L.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137307"
"PP-21-024741","082026133911 Extraviado(Criterio temporal)","1","28-01-21","08202 - PAREDES","04200 - TOLEDO","08202 - PAREDES","U14E","HORAS AMBULANTES LDA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","12-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137309"
"PP-21-024742","07900A006194 Pendiente: TransitoInternoEntrega, ,","1","03-02-21","07900 - LEIRIA","02673 - ALCALA HENARES 28802","02673 - ALCALA HENARES 28802","U19E","CARTUCHO.ES","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137310"
"PP-21-024747","002031935057 Extraviado(Criterio temporal)","1","19-01-21","00203 - ELDA","02673 - ALCALA HENARES 28802","00203 - ELDA","UBAG19","SANY BAGS, S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137315"
"PP-21-024758","043211366207 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","04-02-21","04321 - VALENCIA 46005","04209 - TALAVERA REINA","04321 - VALENCIA 46005","ECOM","STRADIVARIUS","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137326"
"PP-21-024760","038132790122 Pendiente: EntregaPendiente, ,","26","04-02-21","03813 - CORIA DEL RIO","02673 - ALCALA HENARES 28802","03813 - CORIA DEL RIO","U19E","VELBER DISTRIBUCIONES DEL SUR S.L.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137328"
"PP-21-024770","02700A014673 Pendiente: TransitoInternoEntrega, ,","1","02-02-21","02700 - MALAGA 29006","02676 - COSLADA","02700 - MALAGA 29006","UBAG19","JERONIMO PEREZ CASERO S.L.","Pérdida","Respuesta info recibida","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137338"
"PP-21-024772","043227905593 Extraviado(Criterio temporal)","1","23-01-21","04322 - VALENCIA 46015","02602 - TORREJON DE ARDOZ","04322 - VALENCIA 46015","ECOM","TEDY BUSINESS SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137340"
"PP-21-024773","027006241707 Entregado","1","02-02-21","02700 - MALAGA 29006","02607 - MAJADAHONDA","02700 - MALAGA 29006","ECOM","ROSA CREMA SL","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137341"
"PP-21-024774","043227904009 Entregado","1","22-01-21","04322 - VALENCIA 46015","02612 - MADRID 28034","04322 - VALENCIA 46015","ECOM","TEDY BUSINESS SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137342"
"PP-21-024775","043226843337 Entregado","1","23-01-21","04322 - VALENCIA 46015","02612 - MADRID 28034","04322 - VALENCIA 46015","ECOM","TEDY BUSINESS SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137343"
"PP-21-024777","027006241857 Entregado","1","02-02-21","02700 - MALAGA 29006","02634 - COLLADO-VILLALBA","02700 - MALAGA 29006","ECOM","KIERO SPAIN S.L.","Pérdida","Respuesta info recibida","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137345"
"PP-21-024778","043227903964 Extraviado(Criterio temporal)","1","22-01-21","04322 - VALENCIA 46015","02633 - MADRID 28027","04322 - VALENCIA 46015","ECOM","TEDY BUSINESS SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137346"
"PP-21-024779","027006241954 Pendiente: TransitoInternoEntrega, ,","1","02-02-21","02700 - MALAGA 29006","01800 - GUADALAJARA","02700 - MALAGA 29006","ECOM","ROSA CREMA SL","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137347"
"PP-21-024786","038132790100 Entregado","50","04-02-21","03813 - CORIA DEL RIO","02673 - ALCALA HENARES 28802","03813 - CORIA DEL RIO","U19E","VELBER DISTRIBUCIONES DEL SUR S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","09-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/137354"
"PP-21-024787","043227902255 Extraviado(Criterio temporal)","1","22-01-21","04322 - VALENCIA 46015","02661 - RIVAS VACIAMADRID","04322 - VALENCIA 46015","ECOM","TEDY BUSINESS SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137355"
"PP-21-024790","043227906874 Entregado","1","23-01-21","04322 - VALENCIA 46015","02665 - NAVALCARNERO","04322 - VALENCIA 46015","ECOM","TEDY BUSINESS SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137358"
"PP-21-024806","033099659519 Extraviado(Criterio temporal)","1","27-01-21","03309 - VIGO 36201","01802 - MONDEJAR","03309 - VIGO 36201","ECOM","BIMBA & LOLA, SLU O01","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","09-02-21","10-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137374"
"PP-21-024818","043083993598 Entregado","1","08-02-21","04308 - ALDAIA","02665 - NAVALCARNERO","04308 - ALDAIA","ECOM","AUTOSOLAR ENERGY SOLUTION, SLU","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","10-02-21","11-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137386"
"PP-21-024823","089012002779 Pendiente: RecogidaFinalizada, ,","1","01-02-21","08901 - AÇORES","02602 - TORREJON DE ARDOZ","02602 - TORREJON DE ARDOZ","AZO","THE SERVICE GROUP PROCEDO","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","10-02-21","16-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137391"
"PP-21-024829","03203A002075 Pendiente: TransitoInternoEntrega, ,","1","05-02-21","03203 - ALSASUA","04209 - TALAVERA REINA","03812 - CAMAS","ECOM","MARTA SÁNCHEZ MORA","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","10-02-21","11-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137397"
"PP-21-024833","01721A003912 Extraviado(Criterio temporal)","1","28-01-21","01721 - PELIGROS","02608 - TRES CANTOS","01721 - PELIGROS","UBAG14","INFORCENTRO GRANADA S.L","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","10-02-21","12-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137401"
"PP-21-024837","021052009399 Pendiente: TransitoInternoEntrega, ,","1","01-02-21","02105 - ALCALA LA REAL","01800 - GUADALAJARA","02105 - ALCALA LA REAL","ECOM","MURALES Y VINILOS.COM","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","10-02-21","16-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137405"
"PP-21-024847","038063533811 Devuelto a remitente","1","03-02-21","03806 - ALCALA GUADAIRA","01501 - TARANCON","03806 - ALCALA GUADAIRA","ECOM","PUZZLE PLANET S.L.","Pérdida","Respuesta info recibida","DPTO SEGURIDAD BARAJAS","1 / 1","10-02-21","11-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137415"
"PP-21-024853","043085574988 Entregado","3","08-02-21","04308 - ALDAIA","02643 - TORRELODONES","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","10-02-21","11-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137421"
"PP-21-024864","026039342689 Entregado","1","04-02-21","02603 - ALCOBENDAS","02673 - ALCALA HENARES 28802","02603 - ALCOBENDAS","ECOM","HONEST AND SMART SL","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","10-02-21","11-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137432"
"PP-21-024867","023051014590 Pendiente: TransitoInternoEntrega, ,","1","01-02-21","02305 - LA SEU D'URGELL","02659 - VALDEMORO","06000 - ANDORRA","ECOM","FARMACIA MANRESA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","10-02-21","16-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137435"
"PP-21-024872","038301003201 Pendiente: EntregaPendiente, ,","5","01-02-21","03830 - SEVILLA 41015","01500 - CUENCA","03830 - SEVILLA 41015","U19E","FABRILAMP ILUMINACIÓN, S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","10-02-21","16-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137440"
"PP-21-024873","026716000553 Entregado","1","08-02-21","02671 - POZUELO ALARCÓN 28224","02627 - MADRID 28006","02671 - POZUELO ALARCÓN 28224","ECOM","RS AMIDATA S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","10-02-21","11-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137441"
"PP-21-024882","03100A007160 Pendiente: RecogidaFinalizada, ,","1","05-02-21","03100 - PALENCIA 34004","01800 - GUADALAJARA","03100 - PALENCIA 34004","UBAG19","PETKUS ESPAÑA, SL","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","10-02-21","11-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137450"
"PP-21-024901","026039342997 Pendiente: TransitoInternoEntrega, ,","1","05-02-21","02603 - ALCOBENDAS","02655 - MADRID 28023","02603 - ALCOBENDAS","ECOM","UTERQUE ESPAÑA, S. A.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","10-02-21","11-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137469"
"PP-21-024908","014062166789 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","03-02-21","01406 - CARBALLO","02621 - MADRID 28010","01406 - CARBALLO","ECOM","E-PULSE SERVICIOS DE INTERNET S.L.","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","10-02-21","11-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137476"
"PP-21-024915","026181017428 Pendiente: EntregaPendiente, ,","1","05-02-21","02618 - MADRID 28013","02648 - PINTO","02618 - MADRID 28013","ECOM","MEDIA MARKT MADRID PZA CARMEN","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","10-02-21","11-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137483"
"PP-21-024917","026181017429 Pendiente: RecogidaFinalizada, AE0700, No recibido","1","05-02-21","02618 - MADRID 28013","02648 - PINTO","02618 - MADRID 28013","ECOM","MEDIA MARKT MADRID PZA CARMEN","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","10-02-21","11-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137485"
"PP-21-024927","008001853882 Pendiente: TransitoInternoEntrega, ,","1","01-02-21","00800 - BURGOS","02647 - MADRID 28042","00800 - BURGOS","U19","VT BATTERIES SL","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","10-02-21","16-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137495"
"PP-21-024935","02618R003859 Pendiente: EntregaPendiente, OE0062, Depositado en Franquici","1","08-02-21","02618 - MADRID 28013","02673 - ALCALA HENARES 28802","02618 - MADRID 28013","UBAG19","FEDE CARNE","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","10-02-21","11-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137503"
"PP-21-024936","02661A005531 Entregado","1","08-02-21","02661 - RIVAS VACIAMADRID","01801 - AZUQUECA DE HENARES","01721 - PELIGROS","ECOM","LO MONACO HOGAR S.L","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","10-02-21","11-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137504"
"PP-21-024937","02628A011071 Pendiente: EntregaPendiente, OE0062, Depositado en Franquici","1","08-02-21","02628 - MADRID 28028","02673 - ALCALA HENARES 28802","02618 - MADRID 28013","UBAG19","GRUPO CALL NET SISTEMAS SL","Pérdida","Respuesta info recibida","DPTO SEGURIDAD BARAJAS","1 / 1","10-02-21","11-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137505"
"PP-21-024941","026015274092 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","04-02-21","02601 - GETAFE 28906","02648 - PINTO","02601 - GETAFE 28906","U19E","EL CORTE INGLES SA","Pérdida","Pendiente información","DPTO SEGURIDAD BARAJAS","1 / 1","10-02-21","11-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137509"
"PP-21-024943","026015275691 Entregado","1","08-02-21","02601 - GETAFE 28906","02673 - ALCALA HENARES 28802","02601 - GETAFE 28906","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","10-02-21","11-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/137511"
