"N. parte","Envios","Bult","F. Albaran","Orig.","Dest.","Propi.","Serv.","Abonado","Tipo","Estado","Gestor","Resolución","Fecha parte","F.Resolución","Tiempo","Acción"
"PP-21-022436","028153260805 Pendiente: RecogidaFinalizada, ,","1","22-01-21","02815 - MURCIA 30011","02655 - MADRID 28023","02815 - MURCIA 30011","U19E","MERCURY TEXTIL, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","02-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135004"
"PP-21-022440","026704833661 Pendiente: TransitoInternoEntrega, ,","1","13-01-21","02670 - MADRID 28037","01802 - MONDEJAR","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","02-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135008"
"PP-21-022444","026704841294 Entregado","1","14-01-21","02670 - MADRID 28037","02622 - MADRID 28003","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","02-02-21","05-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/135012"
"PP-21-022445","028153018193 Pendiente: TransitoInternoEntrega, ,","1","25-01-21","02815 - MURCIA 30011","02665 - NAVALCARNERO","02815 - MURCIA 30011","U19E","SOLANO HORIZONTE, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","02-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135013"
"PP-21-022448","026704841496 Pendiente: TransitoInternoEntrega, ,","1","13-01-21","02670 - MADRID 28037","02637 - ARANJUEZ","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","02-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135016"
"PP-21-022449","026704840876 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","14-01-21","02670 - MADRID 28037","02665 - NAVALCARNERO","02670 - MADRID 28037","U19E","EL CORTE INGLES SA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","02-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135017"
"PP-21-022450","01800A006062 Pendiente: TransitoInternoEntrega, ,","1","28-01-21","01800 - GUADALAJARA","02661 - RIVAS VACIAMADRID","01800 - GUADALAJARA","UBAG19","SOCELEC S.A.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","02-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135018"
"PP-21-022453","018003814896 Pendiente: EntregaPendiente, ,","2","19-01-21","01800 - GUADALAJARA","02665 - NAVALCARNERO","01800 - GUADALAJARA","U19E","ELECTROLUX ESPAÑA S.A.U.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","02-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135021"
"PP-21-022460","00639A010163 Borrado","1","26-01-21","00639 - BARCELONA 08024","02602 - TORREJON DE ARDOZ","02602 - TORREJON DE ARDOZ","RETO","General Electric Healthcare España SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","0 / 1","02-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135028"
"PP-21-022465","032090976653 Pendiente: TransitoInternoEntrega, ,","1","27-01-21","03209 - PAMPLONA 31011","02607 - MAJADAHONDA","03209 - PAMPLONA 31011","U19","X CONTROLLERS ONLINE S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","02-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135033"
"PP-21-022471","026022533996 Entregado","2","13-01-21","02602 - TORREJON DE ARDOZ","02627 - MADRID 28006","02602 - TORREJON DE ARDOZ","U10","General Electric Healthcare España SA","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","03-02-21","05-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/135039"
"PP-21-022472","04202A001967 Pendiente: RecogidaFinalizada, OR0200, Recogida finalizada e","1","29-01-21","04202 - MADRIDEJOS","Internacional Madrid","04202 - MADRIDEJOS","PAC","COOP SAN ISIDRO LABRADOR","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135040"
"PP-21-022478","043083044906 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","01-02-21","04308 - ALDAIA","02665 - NAVALCARNERO","04308 - ALDAIA","ECOM","RECAMBIOS CAMION MCP SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135046"
"PP-21-022481","022084630724 Pendiente: EntregaPendiente, OE0600, Asignar mensajero de en","1","21-01-21","02208 - LEON 24007","02660 - LEGANES","02208 - LEON 24007","U19E","MI TIENDA DE ARTE Y MANUAL.S.L","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135049"
"PP-21-022483","006245004415 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","29-01-21","00624 - TORELLO","03700 - SEGOVIA","00624 - TORELLO","U10","GRUP GEPORK S.A.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135051"
"PP-21-022485","028007261902 Entregado","2","22-01-21","02800 - MURCIA 30003","02648 - PINTO","02800 - MURCIA 30003","U19E","BRICOMEGA, S.L.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","03-02-21","05-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/135053"
"PP-21-022488","01100G517128 Pendiente: TransitoInternoEntrega, ,","1","26-01-21","01100 - CASTELLO 12006","02620 - MADRID 28015","01100 - CASTELLO 12006","UBAG19","CLINICA DENTAL GIMENO SLD","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135056"
"PP-21-022493","02714A007163 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","01-02-21","02714 - ARROYO DE LA MIEL","01801 - AZUQUECA DE HENARES","02714 - ARROYO DE LA MIEL","ECOM","JOSE SOTTO AMSELEM","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135061"
"PP-21-022494","043028198803 Pendiente: TransitoInternoEntrega, ,","1","28-01-21","04302 - GANDIA 46701","02627 - MADRID 28006","04302 - GANDIA 46701","ECOM","ZARA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135062"
"PP-21-022499","002041361896 Pendiente: TransitoInternoEntrega, ,","1","18-01-21","00204 - ALCOI","02602 - TORREJON DE ARDOZ","00204 - ALCOI","U19E","TU DIRAS SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135067"
"PP-21-022502","00102A006007 Pendiente: RecogidaFinalizada, ,","1","29-01-21","00102 - VILLARROBLEDO","02665 - NAVALCARNERO","00102 - VILLARROBLEDO","UBAG19","CIME PROYECTOS ELEC.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135070"
"PP-21-022503","038301002272 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","20-01-21","03830 - SEVILLA 41015","03700 - SEGOVIA","03830 - SEVILLA 41015","U19E","FABRILAMP ILUMINACIÓN, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135071"
"PP-21-022510","042072305829 Pendiente: TransitoInternoEntrega, ,","4","01-02-21","04207 - QUINTANAR DE LA ORDEN","01801 - AZUQUECA DE HENARES","04207 - QUINTANAR DE LA ORDEN","U19E","FRAGANCIAS Y SENSACIONES, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135078"
"PP-21-022523","043085480177 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","29-01-21","04308 - ALDAIA","02661 - RIVAS VACIAMADRID","04308 - ALDAIA","U19E","CECOTEC INNOVACIONES SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135091"
"PP-21-022530","02636A020429 Pendiente: EntregaPendiente, ,","1","19-01-21","02636 - FUENLABRADA","02602 - TORREJON DE ARDOZ","02636 - FUENLABRADA","U19","PEGISDAN S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135098"
"PP-21-022532","003072518725 Pendiente: EntregaPendiente, ,","1","20-01-21","00307 - ADRA (BERJA)","02670 - MADRID 28037","00307 - ADRA (BERJA)","U19","FARMACIA JUAN JOSE JIMENEZ","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135100"
"PP-21-022540","003072518699 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","19-01-21","00307 - ADRA (BERJA)","04200 - TOLEDO","00307 - ADRA (BERJA)","ECOM","ANTONIA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135108"
"PP-21-022552","027006219021 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","27-01-21","02700 - MALAGA 29006","02602 - TORREJON DE ARDOZ","02700 - MALAGA 29006","ECOM","ROSA CREMA SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135120"
"PP-21-022554","042072403487 Pendiente: EntregaPendiente, ,","2","01-02-21","04207 - QUINTANAR DE LA ORDEN","02673 - ALCALA HENARES 28802","04207 - QUINTANAR DE LA ORDEN","U19E","FRAGANCIAS Y SENSACIONES, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135122"
"PP-21-022557","04202A002008 Pendiente: TransitoInternoEntrega, ,","1","01-02-21","04202 - MADRIDEJOS","02643 - TORRELODONES","04202 - MADRIDEJOS","U14","CASTILLA TEXTIL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135125"
"PP-21-022563","027008004604 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","02700 - MALAGA 29006","02608 - TRES CANTOS","02700 - MALAGA 29006","ECOM","HERMANOS SANCHEZ LAFUENTE S.A.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135131"
"PP-21-022566","00308A007497 Pendiente: TransitoInternoEntrega, ,","1","30-01-21","00308 - EL PARADOR, ROQUETAS","02602 - TORREJON DE ARDOZ","00308 - EL PARADOR, ROQUETAS","U10","PREMIUM E INTERNACIONAL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135134"
"PP-21-022572","042072305709 Pendiente: EntregaPendiente, ,","3","26-01-21","04207 - QUINTANAR DE LA ORDEN","02628 - MADRID 28028","04207 - QUINTANAR DE LA ORDEN","U19E","FRAGANCIAS Y SENSACIONES, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135140"
"PP-21-022586","026840928503 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","27-01-21","02684 - LOGÍSTICA ESP/PT","02656 - MADRID 28035","02684 - LOGÍSTICA ESP/PT","ECOM","REDCATS ESPAÑA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135154"
"PP-21-022588","030113101513 Pendiente: TransitoInternoEntrega, ,","1","29-01-21","03011 - GIJON 33202","02602 - TORREJON DE ARDOZ","03011 - GIJON 33202","ECOM","FARMACIA VIESQUES","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135156"
"PP-21-022589","026015270637 Pendiente: RecogidaFinalizada, AE0700, No recibido","1","29-01-21","02601 - GETAFE 28906","01502 - MOTILLA DEL PALANCAR","02601 - GETAFE 28906","U19E","DITELMA, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135157"
"PP-21-022591","002173086778 Pendiente: TransitoInternoEntrega, ,","1","27-01-21","00217 - CREVILLENT","04209 - TALAVERA REINA","04306 - ONTINYENT","ECOM","VICENTE NAVARRO SANZ","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135159"
"PP-21-022598","075002188682 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","07500 - COIMBRA","02661 - RIVAS VACIAMADRID","07500 - COIMBRA","U19PT","JOSÉ DE ALMEIDA GOMES & FILHOS LDA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135166"
"PP-21-022603","043227905534 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","23-01-21","04322 - VALENCIA 46015","00901 - PLASENCIA","04322 - VALENCIA 46015","ECOM","TEDY BUSINESS SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135171"
"PP-21-022604","043226847338 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","25-01-21","04322 - VALENCIA 46015","00903 - CORIA","04322 - VALENCIA 46015","ECOM","TEDY BUSINESS SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135172"
"PP-21-022608","006733799181 Pendiente: TransitoInternoEntrega, ,","1","15-01-21","00673 - HOSPITALET 08904","02648 - PINTO","02648 - PINTO","U19E","R.B. EUROPA, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135176"
"PP-21-022612","042040399328 Pendiente: EntregaPendiente, ,","5","21-01-21","04204 - ILLESCAS","02665 - NAVALCARNERO","04204 - ILLESCAS","U19E","ENVASES ONLINE, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135180"
"PP-21-022614","017030272013 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","26-01-21","01703 - LOJA","01501 - TARANCON","01703 - LOJA","ECOM","DANIEL PATO MIJE","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135182"
"PP-21-022616","02620A014996 Pendiente: TransitoInternoEntrega, ,","1","21-01-21","02620 - MADRID 28015","02633 - MADRID 28027","00631 - BARCELONA 08005","U14","BALLOON CONSULTING SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135184"
"PP-21-022618","017030272349 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","28-01-21","01703 - LOJA","01501 - TARANCON","01703 - LOJA","ECOM","DANIEL PATO MIJE","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135186"
"PP-21-022619","002012053377 Pendiente: EntregaPendiente, ,","2","19-01-21","00201 - ELX/ELCHE 03201","02636 - FUENLABRADA","00201 - ELX/ELCHE 03201","U19E","ALGARIX PARTNERS S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135187"
"PP-21-022620","026152623310 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","01-02-21","02615 - MADRID 28039","02661 - RIVAS VACIAMADRID","02615 - MADRID 28039","U19","ELECTRONICA VILLBAR","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135188"
"PP-21-022626","02614R004435 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","27-01-21","02614 - MADRID 28043","01501 - TARANCON","02614 - MADRID 28043","U19E","SPB IBERICA SERVICIOS TECNICOS SLU","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135194"
"PP-21-022629","038070260010 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","29-01-21","03807 - LORA DEL RIO","02659 - VALDEMORO","02614 - MADRID 28043","U19E","SPB IBERICA SERVICIOS TECNICOS SLU","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135197"
"PP-21-022630","043076980911 Pendiente: TransitoInternoEntrega, ,","6","01-02-21","04307 - PATERNA","02665 - NAVALCARNERO","04307 - PATERNA","ECOM","ENVALIA GROUP, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135198"
"PP-21-022648","022053287936 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","25-01-21","02205 - LEON 24009","02654 - MADRID 28033","02205 - LEON 24009","ECOM","PULL & BEAR ESPAÑA, S.A.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135216"
"PP-21-022649","047007186830 Pendiente: EntregaPendiente, ,","1","21-01-21","04700 - ZARAGOZA 50012","02614 - MADRID 28043","04700 - ZARAGOZA 50012","U19E","MANANTIALES DEL PIEDRA S.A.U","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135217"
"PP-21-022650","024021005701 Pendiente: EntregaPendiente, ,","3","01-02-21","02402 - NAJERA","02665 - NAVALCARNERO","02402 - NAJERA","U12E","BACIGALUPE HERMANOS, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135218"
"PP-21-022651","02402A004177 Pendiente: EntregaPendiente, ,","2","20-01-21","02402 - NAJERA","02638 - MADRID 28029","02402 - NAJERA","U19E","EXPEDICIONES VARIOS","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135219"
"PP-21-022652","006446688432 Pendiente: TransitoInternoEntrega, ,","1","19-01-21","00644 - BARCELONA 08008","02660 - LEGANES","00644 - BARCELONA 08008","ECOM","ZARA HOME ESPAÑA,S.A.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135220"
"PP-21-022653","082026135285 Pendiente: TransitoInternoEntrega, OT0700, Envío pasa por pl","1","01-02-21","08202 - PAREDES","04200 - TOLEDO","08202 - PAREDES","U14E","HORAS AMBULANTES LDA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135221"
"PP-21-022657","03300A003985 Pendiente: RecogidaFinalizada, ,","1","18-12-20","03300 - PONTEVEDRA","Internacional Madrid","03300 - PONTEVEDRA","BOX25","LANDIN INFORMATICA","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135225"
"PP-21-022662","028093087978 Pendiente: EntregaPendiente, ,","1","28-01-21","02809 - ALGUAZAS","02630 - MADRID 28030","02809 - ALGUAZAS","U19E","MARVIMUNDO, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135230"
"PP-21-022664","036043809528 Pendiente: TransitoInternoEntrega, ,","1","25-01-21","03604 - MALIAÑO","02633 - MADRID 28027","03604 - MALIAÑO","ECOM","STRADIVARIUS","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135232"
"PP-21-022666","02619A028293 Pendiente: TransitoInternoEntrega, ,","1","30-01-21","02619 - MADRID 28014","01501 - TARANCON","02619 - MADRID 28014","UBAG19","RAZVANA PETRESCU","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135234"
"PP-21-022677","03307R000826 Pendiente: TransitoInternoEntrega, ,","1","01-02-21","03307 - VIGO 36208","01801 - AZUQUECA DE HENARES","03307 - VIGO 36208","UBAG19","PABLO REY PRIETO","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135245"
"PP-21-022678","027006226228 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","29-01-21","02700 - MALAGA 29006","01501 - TARANCON","02700 - MALAGA 29006","ECOM","ROSA CREMA SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135246"
"PP-21-022680","033003580181 Pendiente: TransitoInternoEntrega, ,","1","01-02-21","03300 - PONTEVEDRA","02621 - MADRID 28010","03307 - VIGO 36208","UBAG19","CENTRO SUGALAICO, S.L","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135248"
"PP-21-022681","027006226911 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","29-01-21","02700 - MALAGA 29006","02661 - RIVAS VACIAMADRID","02700 - MALAGA 29006","ECOM","ROSA CREMA SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135249"
"PP-21-022694","027006167646 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","29-01-21","02700 - MALAGA 29006","02630 - MADRID 28030","02700 - MALAGA 29006","ECOM","LETMEREPAIR SPAIN SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135262"
"PP-21-022697","033071856738 Pendiente: EntregaPendiente, AE0599, Expedición incompleta","2","01-02-21","03307 - VIGO 36208","02673 - ALCALA HENARES 28802","03307 - VIGO 36208","ECOM","STRADIVARIUS","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135265"
"PP-21-022702","04200A008538 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","01-02-21","04200 - TOLEDO","04207 - QUINTANAR DE LA ORDEN","04207 - QUINTANAR DE LA ORDEN","U19E","ENCIMAUTO S.A.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135270"
"PP-21-022707","02648A012148 Pendiente: RecogidaFinalizada, ,","1","22-01-21","02648 - PINTO","02609 - POZUELO ALARCÓN 28223","02640 - SAN AGUSTIN GUADALIX","U19","NEOS MENSAJEROS, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135275"
"PP-21-022711","006715175246 Pendiente: TransitoInternoEntrega, ,","1","29-01-21","00671 - TORDERA","02673 - ALCALA HENARES 28802","00671 - TORDERA","U19E","TORDERA LOGISTICA, S.L.","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135279"
"PP-21-022717","082026132998 Manipulación: Pendiente tipificación gestor","4","26-01-21","08202 - PAREDES","02661 - RIVAS VACIAMADRID","08202 - PAREDES","U19E","DOUROMED IBERIA SL","Manipulación","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135285"
"PP-21-022718","043076970156 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","27-01-21","04307 - PATERNA","02602 - TORREJON DE ARDOZ","04307 - PATERNA","U19E","BIOINICIA, SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135286"
"PP-21-022720","082026134108 Pendiente: EntregaPendiente, ,","2","28-01-21","08202 - PAREDES","02608 - TRES CANTOS","08202 - PAREDES","U19E","DOUROMED IBERIA SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135288"
"PP-21-022727","043076968099 Pendiente: TransitoInternoEntrega, AE0700, No recibido","1","27-01-21","04307 - PATERNA","02661 - RIVAS VACIAMADRID","04307 - PATERNA","U19E","BIOINICIA, SL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135295"
"PP-21-022728","080106665903 Pendiente: RecogidaFinalizada, ,","1","01-02-21","08010 - SINTRA","02602 - TORREJON DE ARDOZ","02602 - TORREJON DE ARDOZ","ECOM","THE SERVICE GROUP PROCEDO","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135296"
"PP-21-022732","033099608746 Pendiente: TransitoInternoEntrega, ,","1","21-01-21","03309 - VIGO 36201","00900 - CACERES","03309 - VIGO 36201","ECOM","BIMBA & LOLA, SLU O01","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135300"
"PP-21-022733","044002352613 Devuelto a remitente","2","14-01-21","04400 - VALLADOLID 47012","02654 - MADRID 28033","04400 - VALLADOLID 47012","U19","HISPANOFIL S.A.","Pérdida","Cerrada a petición de usuario","DPTO SEGURIDAD BARAJAS","1 / 1","03-02-21","04-02-21","","https://wilsonapp.tech/frontend/partes_perdida/edit/135301"
"PP-21-022735","043260804666 Pendiente: TransitoInternoEntrega, ,","1","25-01-21","04326 - VALENCIA 46013","02605 - MOSTOLES 28936","04326 - VALENCIA 46013","U19E","ERIK COLLADO VIDAL","Pérdida","En gestión","DPTO SEGURIDAD BARAJAS","0 / 1","03-02-21","","","https://wilsonapp.tech/frontend/partes_perdida/edit/135303"
